t_s,R75,R77,R78,R80,R81,R83,R92,R98,R102,R103,R104,R105,R106,R116,R117,R118,R119,R120,R121,R122,R123,R75n,R77n,R78n,R80n,R81n,R83n,R92n,R98n,R102n,R103n,R104n,R105n,R106n,R116n,R117n,R118n,R119n,R120n,R121n,R122n,R123n
50,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0453519821166992,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.0431642532348633,-0.10277366638183599,-0.0222263336181641,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0389842987060547,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0727348327636719,0.0414066314697266,0.133750915527344
55,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0453519821166992,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.0431642532348633,-0.10277366638183599,-0.0222263336181641,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0389842987060547,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0727348327636719,0.0414066314697266,0.133750915527344
60,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219926834106445,-0.0453519821166992,0.0212106704711914,0.0147266387939453,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0222263336181641,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.113906860351562,0.0389842987060547,0.0992183685302734,0.10546875,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.133750915527344
65,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219926834106445,-0.0453519821166992,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0222263336181641,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.113906860351562,0.0389842987060547,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.133750915527344
70,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0453519821166992,0.0212106704711914,0.0147266387939453,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0222263336181641,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0389842987060547,0.0992183685302734,0.10546875,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.133750915527344
75,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0453519821166992,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0222263336181641,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0389842987060547,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.133750915527344
80,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0453519821166992,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0222263336181641,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0389842987060547,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.133750915527344
85,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219926834106445,-0.0452737808227539,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.113906860351562,0.0390625,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
90,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0222263336181641,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.133750915527344
95,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0247268676757812,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0147266387939453,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0983600616455078,0.11382865905761701,0.0390625,0.0992183685302734,0.10546875,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
100,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0147266387939453,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.10546875,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
105,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0147266387939453,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.10546875,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
110,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
115,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
120,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
125,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
130,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
135,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
140,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
145,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
150,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
155,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.024024009704589802,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0922660827636719,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
160,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
165,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
170,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
175,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
180,0.00449180603027344,-0.0145702362060547,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.012578010559082,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
185,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0247268676757812,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0147266387939453,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0983600616455078,0.11382865905761701,0.0390625,0.0992183685302734,0.10546875,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
190,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
195,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0147266387939453,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.10546875,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
200,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0146484375,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.105390548706055,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
205,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0147266387939453,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0111331939697266,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.10546875,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875787734985352,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
210,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0452737808227539,0.0212106704711914,0.0147266387939453,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0009765625,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0390625,0.0992183685302734,0.10546875,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.0812501907348633,0.0728130340576172,0.0414066314697266,0.13367271423339802
215,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0451955795288086,0.0212106704711914,0.0147266387939453,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0391407012939453,0.0992183685302734,0.10546875,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
220,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0451955795288086,0.0212106704711914,0.0147266387939453,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0009765625,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0391407012939453,0.0992183685302734,0.10546875,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.0812501907348633,0.0728130340576172,0.0414066314697266,0.13367271423339802
225,0.00449180603027344,-0.0144920349121094,-0.0119924545288086,0.0246486663818359,0.0219144821166992,-0.0451955795288086,0.0212106704711914,0.0146484375,0.0239458084106445,0.0113668441772461,0.00980472564697266,0.0013675689697265601,-0.00332069396972656,0.0110549926757812,-0.0259761810302734,-0.0327739715576172,-0.0223827362060547,-0.0010547637939453101,-0.043086051940917997,-0.10277366638183599,-0.0223045349121094,0.0955467224121094,-0.0124998092651367,0.0285158157348633,0.0982818603515625,0.11382865905761701,0.0391407012939453,0.0992183685302734,0.105390548706055,0.0921878814697266,0.0441408157348633,0.102578163146973,0.108906745910645,0.10671901702880901,0.0875005722045898,0.104766845703125,0.0920314788818359,0.0892972946166992,0.081171989440918,0.0728130340576172,0.0414066314697266,0.13367271423339802
