t_s,R75,s.1,R77,s.2,R78,s.3,R80,s.4,R81,s.5,R83,s.6,R92,s.7,R98,s.8,R100,s.9,R102,s.10,R105,s.11,R114,s.12,R117,s.13,R120,s.14,R121,s.15,R122,s.16,R124,s.17,R125,s.18,R126,s.19,R127,s.20,R128,s.21,R129
4400.0,-0.0451310276985168,4400.0,-0.0652818828821182,4400.0,-0.0650373548269272,4400.0,-0.0249707978218794,4400.0,-0.0248950142413378,4400.0,-0.0503794848918915,4400.0,-0.0190918724983931,4400.0,-0.0193098355084658,4400.0,-0.0334184840321541,4400.0,-0.0211887545883656,4400.0,-0.0488380752503872,4400.0,-0.0611092112958431,4400.0,-0.0314434766769409,4400.0,0.0145434187725186,4400.0,0.0029097746592015,4400.0,-0.0016089915297925,4400.0,-0.0551646612584591,4400.0,-0.0172395221889019,4400.0,-0.0199512485414743,4400.0,0.027967682108283,4400.0,0.0484982281923294,4400.0,0.0112934010103345
4410.0,-0.0451021231710911,4410.0,-0.0652506351470947,4410.0,-0.065031886100769,4410.0,-0.024934858083725,4410.0,-0.0248801708221436,4410.0,-0.0503396391868591,4410.0,-0.0190590564161539,4410.0,-0.0192707721143961,4410.0,-0.0333872362971306,4410.0,-0.0211551561951637,4410.0,-0.0488333888351917,4410.0,-0.0611006207764149,4410.0,-0.031447384506464,4410.0,0.0145613858476281,4410.0,0.0029168128967285,4410.0,-0.0016082095680758,4410.0,-0.0551427863538265,4410.0,-0.0171895213425159,4410.0,-0.0199231244623661,4410.0,0.0279161259531975,4410.0,0.0484435446560383,4410.0,0.0112934010103345
4420.0,-0.0450755581259727,4420.0,-0.0652225092053413,4420.0,-0.0650279819965363,4420.0,-0.0249020475894213,4420.0,-0.0248668901622295,4420.0,-0.0503013581037521,4420.0,-0.0190293695777655,4420.0,-0.0192285906523466,4420.0,-0.0333567671477795,4420.0,-0.0211215689778328,4420.0,-0.048830259591341,4420.0,-0.061092808842659,4420.0,-0.0314536318182945,4420.0,0.0145785706117749,4420.0,0.0029230595100671,4420.0,-0.0016027354868128,4420.0,-0.0551232546567917,4420.0,-0.017137173563242,4420.0,-0.0198770239949226,4420.0,0.0278653427958488,4420.0,0.0483896322548389,4420.0,0.0112965293228626
4430.0,-0.0450497791171074,4430.0,-0.0651951655745506,4430.0,-0.0650240704417229,4430.0,-0.0248692370951176,4430.0,-0.0248551703989506,4430.0,-0.0502638630568981,4430.0,-0.0190004631876945,4430.0,-0.0191895291209221,4430.0,-0.0333255156874657,4430.0,-0.0210887528955936,4430.0,-0.0488287024199963,4430.0,-0.0610857754945755,4430.0,-0.0314591005444527,4430.0,0.0145973199978471,4430.0,0.002930087968707,4430.0,-0.0015996169531717,4430.0,-0.0551045015454292,4430.0,-0.0170879550278187,4430.0,-0.019813746213913,4430.0,0.0278145596385002,4430.0,0.0483372956514359,4430.0,0.0113004297018051
4440.0,-0.0450271219015121,4440.0,-0.0651701688766479,4440.0,-0.0650201663374901,4440.0,-0.0248364210128784,4440.0,-0.0248411074280739,4440.0,-0.0502271391451359,4440.0,-0.0189723391085863,4440.0,-0.0191504657268524,4440.0,-0.0332919210195541,4440.0,-0.0210559368133545,4440.0,-0.0488232299685478,4440.0,-0.0610779635608196,4440.0,-0.0314669162034988,4440.0,0.0146152870729566,4440.0,0.0029378985054791,4440.0,-0.0015972709516063,4440.0,-0.0550818480551243,4440.0,-0.0170317068696022,4440.0,-0.0195965580642223,4440.0,0.0277676861733198,4440.0,0.0482865124940872,4440.0,0.011305121704936
4450.0,-0.0450029037892818,4450.0,-0.065142035484314,4450.0,-0.0650162622332573,4450.0,-0.0248036086559296,4450.0,-0.024827828630805,4450.0,-0.050192765891552,4450.0,-0.0189418699592352,4450.0,-0.0191106218844652,4450.0,-0.0332606732845306,4450.0,-0.0210223477333784,4450.0,-0.0488255731761456,4450.0,-0.0610685907304287,4450.0,-0.0314716063439846,4450.0,0.0146324820816517,4450.0,0.0029449367430061,4450.0,-0.0015941428719088,4450.0,-0.0550607517361641,4450.0,-0.0169824883341789,4450.0,-0.0195942111313343,4450.0,0.0277200303971767,4450.0,0.0482357293367386,4450.0,0.0113098043948412
4460.0,-0.0449755601584911,4460.0,-0.0651123523712158,4460.0,-0.0650092288851738,4460.0,-0.0247723571956158,4460.0,-0.0248137656599283,4460.0,-0.0501505807042122,4460.0,-0.0189098361879587,4460.0,-0.019070778042078,4460.0,-0.0332255177199841,4460.0,-0.0209895316511393,4460.0,-0.048816978931427,4460.0,-0.0610623396933079,4460.0,-0.0314778499305248,4460.0,0.0146527858451009,4460.0,0.0029527472797781,4460.0,-0.0015918064163997,4460.0,-0.0550373159348965,4460.0,-0.0169285777956247,4460.0,-0.0193332768976688,4460.0,0.0276754945516586,4460.0,0.0481865108013153,4460.0,0.0113160610198975
4470.0,-0.0449505597352982,4470.0,-0.0650865733623505,4470.0,-0.0650053173303604,4470.0,-0.0247411094605923,4470.0,-0.0248020458966494,4470.0,-0.0501146391034126,4470.0,-0.0188817121088505,4470.0,-0.0190317146480083,4470.0,-0.0331927053630352,4470.0,-0.0209559332579374,4470.0,-0.0488138571381569,4470.0,-0.0610537454485893,4470.0,-0.031483318656683,4470.0,0.014669980853796,4470.0,0.0029574297368526,4470.0,-0.001590242376551,4470.0,-0.0550185665488243,4470.0,-0.016882486641407,4470.0,-0.0192942135035992,4470.0,0.0276254937052727,4470.0,0.048132598400116,4470.0,0.0113184070214629
4480.0,-0.0449279025197029,4480.0,-0.0650631338357925,4480.0,-0.0650045424699783,4480.0,-0.0247122049331665,4480.0,-0.0247903298586607,4480.0,-0.0500802658498287,4480.0,-0.0188551507890224,4480.0,-0.0189957711845636,4480.0,-0.0331606715917587,4480.0,-0.020926246419549,4480.0,-0.0488115102052689,4480.0,-0.0610474944114685,4480.0,-0.0314911343157291,4480.0,0.0146902939304709,4480.0,0.0029621219728142,4480.0,-0.0015910243382677,4480.0,-0.0549959130585194,4480.0,-0.0168317034840584,4480.0,-0.0190762411803007,4480.0,0.0275825299322605,4480.0,0.0480841621756554,4480.0,0.0113254357129335
4490.0,-0.0449029058218002,4490.0,-0.0650365725159645,4490.0,-0.0649998560547829,4490.0,-0.0246825162321329,4490.0,-0.0247770454734564,4490.0,-0.0500419847667217,4490.0,-0.0188270285725594,4490.0,-0.0189653001725674,4490.0,-0.0331286415457726,4490.0,-0.0208981223404408,4490.0,-0.0488083884119987,4490.0,-0.061040461063385,4490.0,-0.0314981639385223,4490.0,0.0147082610055804,4490.0,0.0029652500525116,4490.0,-0.001589460298419,4490.0,-0.0549748167395592,4490.0,-0.0167863946408033,4490.0,-0.0190246775746346,4490.0,0.0275379940867424,4490.0,0.0480333901941776,4490.0,0.0113301174715161
4500.0,-0.04488180950284,4500.0,-0.0650131329894066,4500.0,-0.0649982914328575,4500.0,-0.0246551707386971,4500.0,-0.0247684512287378,4500.0,-0.0500091724097729,4500.0,-0.0188035871833563,4500.0,-0.0189293660223484,4500.0,-0.0330973900854588,4500.0,-0.02086609788239,4500.0,-0.0488060414791107,4500.0,-0.0610334351658821,4500.0,-0.0315067581832409,4500.0,0.0147262280806899,4500.0,0.0029683683533221,4500.0,-0.001590242376551,4500.0,-0.0549545027315617,4500.0,-0.0167309176176786,4500.0,-0.0190910901874304,4500.0,0.0274958033114672,4500.0,0.0479849502444267,4500.0,0.0113394921645522
4510.0,-0.0448599345982075,4510.0,-0.0649912655353546,4510.0,-0.0649975091218948,4510.0,-0.024628609418869,4510.0,-0.0247575137764215,4510.0,-0.0499794855713844,4510.0,-0.0187785904854536,4510.0,-0.0188918672502041,4510.0,-0.0330645777285099,4510.0,-0.0208317171782255,4510.0,-0.0488013550639153,4510.0,-0.0610256232321262,4510.0,-0.0315130092203617,4510.0,0.0147457597777247,4510.0,0.0029714964330196,4510.0,-0.0015878962585702,4510.0,-0.054928719997406,4510.0,-0.0166793633252382,4510.0,-0.0190137475728989,4510.0,0.027455186471343,4510.0,0.0479404143989086,4510.0,0.0113473124802113
4520.0,-0.0448419637978077,4520.0,-0.0649717301130295,4520.0,-0.0649967268109322,4520.0,-0.0246043913066387,4520.0,-0.0247497037053108,4520.0,-0.049949798732996,4520.0,-0.0187582783401012,4520.0,-0.0188574884086847,4520.0,-0.0330341085791588,4520.0,-0.0208035949617624,4520.0,-0.0488021373748779,4520.0,-0.0610178075730801,4520.0,-0.0315200425684452,4520.0,0.0147637268528342,4520.0,0.0029738426674157,4520.0,-0.0015878962585702,4520.0,-0.0549084097146988,4520.0,-0.0166340451687574,4520.0,-0.018959054723382,4520.0,0.0274122133851051,4520.0,0.0478865131735802,4520.0,0.0113535588607192
4530.0,-0.0448255576193333,4530.0,-0.0649529844522476,4530.0,-0.0649982914328575,4530.0,-0.0245793908834457,4530.0,-0.0247395467013121,4530.0,-0.0499177686870098,4530.0,-0.0187324900180101,4530.0,-0.018823117017746,4530.0,-0.0330044217407703,4530.0,-0.0207739062607288,4530.0,-0.0487997941672802,4530.0,-0.0610076524317265,4530.0,-0.0315270684659481,4530.0,0.0147801302373409,4530.0,0.0029761791229248,4530.0,-0.0015878962585702,4530.0,-0.0548873171210289,4530.0,-0.0165840424597263,4530.0,-0.0190121829509735,4530.0,0.0273723695427179,4530.0,0.0478411950170994,4530.0,0.0113613698631525
4540.0,-0.0447982139885426,4540.0,-0.064926415681839,4540.0,-0.0649928227066994,4540.0,-0.0245497021824121,4540.0,-0.024726266041398,4540.0,-0.0498818308115005,4540.0,-0.0187067128717899,4540.0,-0.0187817085534334,4540.0,-0.0329723879694939,4540.0,-0.020742654800415,4540.0,-0.0487943254411221,4540.0,-0.0609982758760452,4540.0,-0.0315341018140316,4540.0,0.0147988889366388,4540.0,0.0029785251244902,4540.0,-0.0015878962585702,4540.0,-0.0548670031130314,4540.0,-0.0165356062352657,4540.0,-0.0191410910338163,4540.0,0.0273317433893681,4540.0,0.0477958843111992,4540.0,0.0113715268671513
4550.0,-0.0447739958763123,4550.0,-0.0648990720510483,4550.0,-0.0649889186024666,4550.0,-0.0245207976549864,4550.0,-0.0247122049331665,4550.0,-0.0498466715216637,4550.0,-0.0186817068606615,4550.0,-0.0187426470220089,4550.0,-0.032941922545433,4550.0,-0.0207145307213068,4550.0,-0.0487904213368893,4550.0,-0.0609889030456543,4550.0,-0.0315419137477875,4550.0,0.0148160737007856,4550.0,0.0029793072026222,4550.0,-0.0015863323351368,4550.0,-0.0548466891050339,4550.0,-0.0164918601512909,4550.0,-0.019070778042078,4550.0,0.0272926799952984,4550.0,0.0477505661547184,4550.0,0.0113801192492247
4560.0,-0.0447513423860073,4560.0,-0.0648740753531456,4560.0,-0.0649850144982338,4560.0,-0.0244934502989054,4560.0,-0.024702824652195,4560.0,-0.0498154200613499,4560.0,-0.0186582747846842,4560.0,-0.0187059305608273,4560.0,-0.0329122357070446,4560.0,-0.0206864066421986,4560.0,-0.0487880744040012,4560.0,-0.0609787441790104,4560.0,-0.031548947095871,4560.0,0.0148324770852923,4560.0,0.0029785251244902,4560.0,-0.0015878962585702,4560.0,-0.0548295043408871,4560.0,-0.0164488889276981,4560.0,-0.0189739037305117,4560.0,0.0272512715309858,4560.0,0.0477021299302578,4560.0,0.011387157253921
4570.0,-0.0447302460670471,4570.0,-0.064852200448513,4570.0,-0.0649834498763084,4570.0,-0.0244692321866751,4570.0,-0.0246911086142063,4570.0,-0.0497841723263264,4570.0,-0.0186379626393318,4570.0,-0.018670778721571,4570.0,-0.0328833274543285,4570.0,-0.0206598471850157,4570.0,-0.0487857274711132,4570.0,-0.0609732754528522,4570.0,-0.0315583236515522,4570.0,0.014848880469799,4570.0,0.0029754065908491,4570.0,-0.001589460298419,4570.0,-0.0548162199556828,4570.0,-0.0164113901555538,4570.0,-0.0190356150269508,4570.0,0.0272090900689363,4570.0,0.0476536937057972,4570.0,0.0113941859453917
4580.0,-0.0447091534733772,4580.0,-0.0648303180932999,4580.0,-0.0649826675653458,4580.0,-0.0244457963854074,4580.0,-0.0246825162321329,4580.0,-0.0497568249702454,4580.0,-0.0186231136322021,4580.0,-0.0186363980174065,4580.0,-0.0328552015125751,4580.0,-0.0206309407949448,4580.0,-0.0487841702997684,4580.0,-0.0609654635190964,4580.0,-0.0315661318600178,4580.0,0.0148652931675315,4580.0,0.0029769609682261,4580.0,-0.001590242376551,4580.0,-0.0548013783991337,4580.0,-0.0163762383162975,4580.0,-0.0192988961935043,4580.0,0.0271676816046238,4580.0,0.0476052574813366,4580.0,0.0113980863243341
4590.0,-0.0446919687092304,4590.0,-0.06480922549963,4590.0,-0.0649811029434204,4590.0,-0.024421576410532,4590.0,-0.0246715787798166,4590.0,-0.0497263595461845,4590.0,-0.0185988992452621,4590.0,-0.0186004638671875,4590.0,-0.0328255109488964,4590.0,-0.0206035897135735,4590.0,-0.0487818233668804,4590.0,-0.0609584301710129,4590.0,-0.0315731652081013,4590.0,0.014883260242641,4590.0,0.0029761791229248,4590.0,-0.001589460298419,4590.0,-0.0547826290130615,4590.0,-0.0163332652300596,4590.0,-0.0193746853619814,4590.0,0.0271294023841619,4590.0,0.0475591644644737,4590.0,0.0114098070189357
4600.0,-0.0446685254573822,4600.0,-0.0647857934236526,4600.0,-0.0649779811501503,4600.0,-0.0243981406092644,4600.0,-0.0246629845350981,4600.0,-0.0496997982263565,4600.0,-0.0185778047889471,4600.0,-0.0185668654739857,4600.0,-0.0327973887324333,4600.0,-0.0205762479454279,4600.0,-0.0487802624702454,4600.0,-0.0609521791338921,4600.0,-0.0315817594528198,4600.0,0.0148996636271477,4600.0,0.0029738426674157,4600.0,-0.001590242376551,4600.0,-0.0547685660421848,4600.0,-0.0162949841469526,4600.0,-0.0193848423659801,4600.0,0.0270919036120176,4600.0,0.0475154109299183,4600.0,0.0114183994010091
4610.0,-0.0446489937603474,4610.0,-0.0647631362080574,4610.0,-0.0649771988391876,4610.0,-0.0243746992200613,4610.0,-0.024653609842062,4610.0,-0.0496740154922009,4610.0,-0.0185574907809496,4610.0,-0.0185317136347294,4610.0,-0.0327700451016426,4610.0,-0.0205481238663197,4610.0,-0.048777136951685,4610.0,-0.0609435886144638,4610.0,-0.0315887928009033,4610.0,0.0149184130132198,4610.0,0.0029738426674157,4610.0,-0.0015910243382677,4610.0,-0.0547552853822708,4610.0,-0.0162606053054333,4610.0,-0.0193864051252604,4610.0,0.0270497128367424,4610.0,0.0474654100835323,4610.0,0.0114238737151027
4620.0,-0.0446302443742752,4620.0,-0.0647412538528442,4620.0,-0.0649748519062996,4620.0,-0.0243536084890366,4620.0,-0.0246450137346983,4620.0,-0.0496490150690079,4620.0,-0.0185387413948774,4620.0,-0.0184981152415276,4620.0,-0.0327427014708519,4620.0,-0.0205215644091368,4620.0,-0.0487740114331245,4620.0,-0.0609365589916706,4620.0,-0.0315966010093689,4620.0,0.014935608021915,4620.0,0.0029714964330196,4620.0,-0.0015918064163997,4620.0,-0.0547420009970665,4620.0,-0.0162238888442516,4620.0,-0.0193215552717447,4620.0,0.0270114317536354,4620.0,0.0474200993776321,4620.0,0.0114316837862134
4630.0,-0.0446091555058956,4630.0,-0.0647193863987923,4630.0,-0.0649732872843742,4630.0,-0.0243348591029644,4630.0,-0.0246364213526249,4630.0,-0.0496193245053291,4630.0,-0.018520774319768,4630.0,-0.0184637438505888,4630.0,-0.0327137932181358,4630.0,-0.020494993776083,4630.0,-0.0487724468111992,4630.0,-0.0609303079545498,4630.0,-0.0316059775650501,4630.0,0.014951229095459,4630.0,0.0029699325095862,4630.0,-0.0015933609101921,4630.0,-0.0547310672700405,4630.0,-0.0161895174533129,4630.0,-0.0193028058856726,4630.0,0.0269715879112482,4630.0,0.0473732277750969,4630.0,0.0114379310980439
4640.0,-0.0445896200835705,4640.0,-0.0646998509764671,4640.0,-0.0649709478020668,4640.0,-0.0243161059916019,4640.0,-0.0246278289705515,4640.0,-0.0495951063930988,4640.0,-0.0185043625533581,4640.0,-0.0184332747012377,4640.0,-0.0326880104839802,4640.0,-0.0204684343189001,4640.0,-0.0487708896398544,4640.0,-0.0609217137098312,4640.0,-0.0316145680844784,4640.0,0.0149676315486431,4640.0,0.0029675865080207,4640.0,-0.0015964888734743,4640.0,-0.0547209121286869,4640.0,-0.0161574836820364,4640.0,-0.019402027130127,4640.0,0.0269309617578983,4640.0,0.0473263524472713,4640.0,0.0114434044808149
4650.0,-0.0445677451789379,4650.0,-0.0646756365895271,4650.0,-0.0649670362472534,4650.0,-0.0242942329496145,4650.0,-0.0246161073446274,4650.0,-0.0495654195547104,4650.0,-0.0184840578585863,4650.0,-0.0183988939970732,4650.0,-0.0326544195413589,4650.0,-0.0204410925507545,4650.0,-0.0487685427069664,4650.0,-0.0609139017760754,4650.0,-0.0316208228468895,4650.0,0.0149848265573382,4650.0,0.0029691504314541,4650.0,-0.0015972709516063,4650.0,-0.054708406329155,4650.0,-0.0161254499107599,4650.0,-0.0193395223468542,4650.0,0.0268926806747913,4650.0,0.0472802519798279,4650.0,0.0114512154832482
4660.0,-0.044545091688633,4660.0,-0.0646521970629692,4660.0,-0.0649662539362907,4660.0,-0.0242762602865696,4660.0,-0.024607514962554,4660.0,-0.0495388582348824,4660.0,-0.018468426540494,4660.0,-0.0183660890907049,4660.0,-0.0326278582215309,4660.0,-0.0204160884022713,4660.0,-0.0487685427069664,4660.0,-0.0609123408794403,4660.0,-0.0316309779882431,4660.0,0.014996537938714,4660.0,0.002966031897813,4660.0,-0.0016003990313038,4660.0,-0.0546998158097267,4660.0,-0.016096543520689,4660.0,-0.0195028111338615,4660.0,0.0268497075885534,4660.0,0.0472294799983501,4660.0,0.011452779173851
4670.0,-0.0445279031991959,4670.0,-0.0646334439516068,4670.0,-0.064964696764946,4670.0,-0.0242582932114601,4670.0,-0.0246012639254332,4670.0,-0.0495146401226521,4670.0,-0.0184520240873098,4670.0,-0.0183340553194284,4670.0,-0.0326012931764126,4670.0,-0.0203903093934059,4670.0,-0.0487747937440872,4670.0,-0.060901403427124,4670.0,-0.031640350818634,4670.0,0.0150090409442782,4670.0,0.0029629038181155,4670.0,-0.0016035174485296,4670.0,-0.0546927824616432,4670.0,-0.0160652920603752,4670.0,-0.0195817183703184,4670.0,0.0268098637461662,4670.0,0.047182597219944,4670.0,0.0114574618637562
4680.0,-0.0445091538131237,4680.0,-0.0646154806017876,4680.0,-0.0649639144539833,4680.0,-0.0242403261363506,4680.0,-0.0245934519916773,4680.0,-0.0494919829070568,4680.0,-0.0184395220130682,4680.0,-0.0183035843074322,4680.0,-0.0325739532709122,4680.0,-0.0203614048659801,4680.0,-0.0487646386027336,4680.0,-0.0608888976275921,4680.0,-0.0316489450633526,4680.0,0.0150231076404452,4680.0,0.0029644679743796,4680.0,-0.0016050814883783,4680.0,-0.0546849705278873,4680.0,-0.0160402953624725,4680.0,-0.0195348355919123,4680.0,0.0267692469060421,4680.0,0.0471357256174088,4680.0,0.0114629361778498
4690.0,-0.044492743909359,4690.0,-0.0645975098013878,4690.0,-0.0649654790759087,4690.0,-0.0242239180952311,4690.0,-0.0245864186435938,4690.0,-0.0494708903133869,4690.0,-0.0184270180761814,4690.0,-0.0182738974690437,4690.0,-0.0325520746409893,4690.0,-0.0203387439250946,4690.0,-0.0487677603960037,4690.0,-0.0608826540410519,4690.0,-0.0316583253443241,4690.0,0.0150356004014611,4690.0,0.0029589938931167,4690.0,-0.0016105555696412,4690.0,-0.0546748153865337,4690.0,-0.0160082615911961,4690.0,-0.0193371865898371,4690.0,0.0267325211316347,4690.0,0.0470911972224712,4690.0,0.0114699648693204
4700.0,-0.0444763414561749,4700.0,-0.0645787641406059,4700.0,-0.064964696764946,4700.0,-0.0242075156420469,4700.0,-0.024580167606473,4700.0,-0.0494497939944267,4700.0,-0.0184137430042028,4700.0,-0.0182442087680101,4700.0,-0.0325247310101986,4700.0,-0.0203137490898371,4700.0,-0.0487646386027336,4700.0,-0.060874056071043,4700.0,-0.0316684767603874,4700.0,0.0150473210960627,4700.0,0.0029566478915512,4700.0,-0.0016128921415656,4700.0,-0.0546716898679733,4700.0,-0.0159832667559385,4700.0,-0.0194121841341257,4700.0,0.0266903396695852,4700.0,0.047041978687048,4700.0,0.0114738745614886
4710.0,-0.0444599315524101,4710.0,-0.0645623505115509,4710.0,-0.0649662539362907,4710.0,-0.0241926703602076,4710.0,-0.0245747044682503,4710.0,-0.0494287014007568,4710.0,-0.0184020232409239,4710.0,-0.0182145219296217,4710.0,-0.0324973873794079,4710.0,-0.0202887430787086,4710.0,-0.0487654209136963,4710.0,-0.0608654618263245,4710.0,-0.0316778570413589,4710.0,0.0150590417906642,4710.0,0.0029527472797781,4710.0,-0.0016168021829798,4710.0,-0.054660752415657,4710.0,-0.0159535780549049,4710.0,-0.0193160902708769,4710.0,0.0266528315842152,4710.0,0.0469950959086418,4710.0,0.0114777749404311
4720.0,-0.0444419644773006,4720.0,-0.0645428225398064,4720.0,-0.0649639144539833,4720.0,-0.0241754818707705,4720.0,-0.0245661064982414,4720.0,-0.0494068264961243,4720.0,-0.0183895193040371,4720.0,-0.0181824862957001,4720.0,-0.0324723869562149,4720.0,-0.0202637482434511,4720.0,-0.0487661957740784,4720.0,-0.060860775411129,4720.0,-0.0316895730793476,4720.0,0.0150723261758685,4720.0,0.0029496192000806,4720.0,-0.0016199302626773,4720.0,-0.0546545013785362,4720.0,-0.0159285739064217,4720.0,-0.01926139742136,4720.0,0.0266145505011082,4720.0,0.0469490028917789,4720.0,0.0114832492545247
4730.0,-0.0444239936769009,4730.0,-0.0645217299461365,4730.0,-0.0649623572826385,4730.0,-0.0241598561406136,4730.0,-0.0245559494942427,4730.0,-0.049384169280529,4730.0,-0.0183777995407581,4730.0,-0.018151244148612,4730.0,-0.0324450433254242,4730.0,-0.0202379692345858,4730.0,-0.0487646386027336,4730.0,-0.0608506202697754,4730.0,-0.0316966064274311,4730.0,0.0150863835588098,4730.0,0.0029464911203831,4730.0,-0.0016230487963184,4730.0,-0.054645910859108,4730.0,-0.015903577208519,4730.0,-0.0193918701261282,4730.0,0.0265754889696836,4730.0,0.0469044782221317,4730.0,0.0114879319444299
4740.0,-0.0444052442908287,4740.0,-0.0645006373524666,4740.0,-0.0649600103497505,4740.0,-0.0241442285478115,4740.0,-0.0245473571121693,4740.0,-0.0493599511682987,4740.0,-0.0183645244687796,4740.0,-0.0181207749992609,4740.0,-0.0324192605912685,4740.0,-0.0202137473970652,4740.0,-0.0487630739808083,4740.0,-0.0608396790921688,4740.0,-0.0317051969468594,4740.0,0.0150981042534113,4740.0,0.0029425907414406,4740.0,-0.0016269588377326,4740.0,-0.0546427853405476,4740.0,-0.0158832650631666,4740.0,-0.0196129605174065,4740.0,0.0265348628163338,4740.0,0.0468544773757458,4740.0,0.0114902779459953
