t_s,R75,51,R77,53,R78,55,R80,57,R81,59,R83,61,R92,63,R98,65,R102,67,R103,69,R104,71,R105,73,R106,75,R99,77,R100,79,R101,81,R116,83,R117,85,R118,87,R119,89,R120,91,R121,93,R122,95,R123
470,0.0229301452636719,470,0.035038948059082,470,-0.0188674926757812,470,0.00808620452880859,470,0.0278520584106445,470,-0.0273828506469727,470,-0.0318355560302734,470,-0.0276956558227539,470,0.0522270202636719,470,0.0340232849121094,470,-0.0240230560302734,470,0.0457420349121094,470,0.0348825454711914,470,-2.5904393196106,470,0.0138673782348633,470,-8.43491458892822,470,0.0382423400878906,470,-9.31194972991943,470,0.0415239334106445,470,0.0476951599121094,470,0.0172262191772461,470,0.0386333465576172,470,0.0462112426757812,470,0.0541019439697266
480,0.0229301452636719,480,0.035038948059082,480,-0.0189456939697266,480,0.00824260711669922,480,0.0278520584106445,480,-0.0273046493530273,480,-0.0317583084106445,480,-0.0276174545288086,480,0.0521488189697266,480,0.0338668823242188,480,-0.0239458084106445,480,0.0456638336181641,480,0.0348825454711914,480,-2.72059631347656,480,0.0139455795288086,480,-8.44436836242676,480,0.0382423400878906,480,-9.32757472991943,480,0.0415239334106445,480,0.0475397109985352,480,0.0173044204711914,480,0.0383205413818359,480,0.0462112426757812,480,0.0537891387939453
490,0.0229301452636719,490,0.035038948059082,490,-0.0190238952636719,490,0.00832080841064453,490,0.0278520584106445,490,-0.027226448059082,490,-0.0316801071166992,490,-0.0275392532348633,490,0.0519924163818359,490,0.0337114334106445,490,-0.0237894058227539,490,0.0455865859985352,490,0.0349607467651367,490,-2.84903430938721,490,0.0140237808227539,490,-8.45163345336914,490,0.0382423400878906,490,-9.3429651260376,490,0.0415239334106445,490,0.0473833084106445,490,0.0173044204711914,490,0.0380859375,490,0.0462112426757812,490,0.0534763336181641
500,0.0229301452636719,500,0.035038948059082,500,-0.0190238952636719,500,0.00839805603027344,500,0.0278520584106445,500,-0.027226448059082,500,-0.0316019058227539,500,-0.027461051940918,500,0.0519142150878906,500,0.0336332321166992,500,-0.0237112045288086,500,0.0455865859985352,500,0.0349607467651367,500,-2.97606611251831,500,0.0141019821166992,500,-8.45952415466309,500,0.0381641387939453,500,-9.35780906677246,500,0.0414457321166992,500,0.0471487045288086,500,0.0173826217651367,500,0.0377740859985352,500,0.0462112426757812,500,0.0532426834106445
510,0.0229301452636719,510,0.035038948059082,510,-0.0191011428833008,510,0.00855445861816406,510,0.0278520584106445,510,-0.0271482467651367,510,-0.0316019058227539,510,-0.027461051940918,510,0.0517578125,510,0.0334768295288086,510,-0.0236330032348633,510,0.0455083847045898,510,0.0349607467651367,510,-3.10176944732666,510,0.0141801834106445,510,-8.466477394104,510,0.0381641387939453,510,-9.37234020233154,510,0.0414457321166992,510,0.046992301940918,510,0.0173826217651367,510,0.0375394821166992,510,0.0461330413818359,510,0.0529298782348633
520,0.0229301452636719,520,0.035038948059082,520,-0.0191793441772461,520,0.00863265991210938,520,0.0278520584106445,520,-0.0270700454711914,520,-0.0315237045288086,520,-0.0273828506469727,520,0.0516014099121094,520,0.033320426940918,520,-0.023554801940918,520,0.0455083847045898,520,0.0349607467651367,520,-3.22575426101685,520,0.0142574310302734,520,-8.47327423095703,520,0.0380859375,520,-9.38585567474365,520,0.0413675308227539,520,0.046757698059082,520,0.017460823059082,520,0.0373048782348633,520,0.0461330413818359,520,0.052617073059082
530,0.0229301452636719,530,0.035038948059082,530,-0.0191793441772461,530,0.00871086120605469,530,0.0278520584106445,530,-0.0269918441772461,530,-0.0314455032348633,530,-0.0273046493530273,530,0.0515232086181641,530,0.0332422256469727,530,-0.0234766006469727,530,0.0454301834106445,530,0.0349607467651367,530,-3.34786415100098,530,0.0143356323242188,530,-8.47936820983887,530,0.0380859375,530,-9.39968395233154,530,0.0413675308227539,530,0.0466022491455078,530,0.017460823059082,530,0.036992073059082,530,0.0461330413818359,530,0.0523052215576172
540,0.0229301452636719,540,0.035038948059082,540,-0.0192575454711914,540,0.0087890625,540,0.0278520584106445,540,-0.0269918441772461,540,-0.031367301940918,540,-0.027226448059082,540,0.0513677597045898,540,0.033085823059082,540,-0.0233983993530273,540,0.0454301834106445,540,0.0349607467651367,540,-3.46864604949951,540,0.0144138336181641,540,-8.48616504669189,540,0.0380077362060547,540,-9.41234016418457,540,0.0412893295288086,540,0.0464458465576172,540,0.0175390243530273,540,0.0367584228515625,540,0.0461330413818359,540,0.0519924163818359
550,0.0229301452636719,550,0.035038948059082,550,-0.0192575454711914,550,0.00886726379394531,550,0.0278520584106445,550,-0.0269145965576172,550,-0.0312891006469727,550,-0.0271482467651367,550,0.0512113571166992,550,0.0329294204711914,550,-0.023320198059082,550,0.0453519821166992,550,0.035038948059082,550,-3.58700561523438,550,0.0144920349121094,550,-8.49225902557373,550,0.0380077362060547,550,-9.42437171936035,550,0.0412893295288086,550,0.0462112426757812,550,0.0175390243530273,550,0.0365238189697266,550,0.0461330413818359,550,0.0517578125
560,0.0230083465576172,560,0.035038948059082,560,-0.0193357467651367,560,0.00894546508789062,560,0.0278520584106445,560,-0.0268363952636719,560,-0.0312108993530273,560,-0.0270700454711914,560,0.0510549545288086,560,0.0328521728515625,560,-0.0232419967651367,560,0.0452737808227539,560,0.035038948059082,560,-3.70434999465942,560,0.0144920349121094,560,-8.49788379669189,560,0.0379295349121094,560,-9.43609046936035,560,0.0412111282348633,560,0.0460548400878906,560,0.0176172256469727,560,0.0362892150878906,560,0.0461330413818359,560,0.0514459609985352
570,0.0230083465576172,570,0.035038948059082,570,-0.0193357467651367,570,0.00902366638183594,570,0.0278520584106445,570,-0.0267581939697266,570,-0.031132698059082,570,-0.0270700454711914,570,0.050898551940918,570,0.0326957702636719,570,-0.0231637954711914,570,0.0452737808227539,570,0.035038948059082,570,-3.81981897354126,570,0.0145702362060547,570,-8.50218105316162,570,0.0378513336181641,570,-9.44765281677246,570,0.041132926940918,570,0.0458202362060547,570,0.0176172256469727,570,0.0359764099121094,570,0.0460548400878906,570,0.0511331558227539
580,0.0230083465576172,580,0.035038948059082,580,-0.019413948059082,580,0.00902366638183594,580,0.0278520584106445,580,-0.0267581939697266,580,-0.0310544967651367,580,-0.0269918441772461,580,0.0508203506469727,580,0.0325393676757812,580,-0.0230855941772461,580,0.0451955795288086,580,0.035038948059082,580,-3.93403816223145,580,0.0146484375,580,-8.50608730316162,580,0.0377740859985352,580,-9.45827770233154,580,0.0410547256469727,580,0.0456638336181641,580,0.0176172256469727,580,0.0357427597045898,580,0.0460548400878906,580,0.0508203506469727
590,0.0230083465576172,590,0.035038948059082,590,-0.019413948059082,590,0.00910186767578125,590,0.0278520584106445,590,-0.0266799926757812,590,-0.0309762954711914,590,-0.0269145965576172,590,0.050663948059082,590,0.0324611663818359,590,-0.0230855941772461,590,0.0451173782348633,590,0.035038948059082,590,-4.04677295684814,590,0.0147266387939453,590,-8.51007080078125,590,0.0376176834106445,590,-9.46905899047852,590,0.0409765243530273,590,0.0455083847045898,590,0.017695426940918,590,0.0355081558227539,590,0.0460548400878906,590,0.0505084991455078
600,0.0230855941772461,600,0.035038948059082,600,-0.0194921493530273,600,0.00918006896972656,600,0.0278520584106445,600,-0.0266017913818359,600,-0.0308980941772461,600,-0.0268363952636719,600,0.0505084991455078,600,0.0323047637939453,600,-0.0230073928833008,600,0.045039176940918,600,0.035038948059082,600,-4.15669536590576,600,0.0147266387939453,600,-8.51241493225098,600,0.0375394821166992,600,-9.47905921936035,600,0.040898323059082,600,0.0452737808227539,600,0.017695426940918,600,0.035273551940918,600,0.0460548400878906,600,0.0501956939697266
610,0.0230855941772461,610,0.035038948059082,610,-0.0194921493530273,610,0.00918006896972656,610,0.0278520584106445,610,-0.0266017913818359,610,-0.0308980941772461,610,-0.0268363952636719,610,0.0503520965576172,610,0.0321483612060547,610,-0.0229301452636719,610,0.045039176940918,610,0.035038948059082,610,-4.26622724533081,610,0.0148048400878906,610,-8.5160083770752,610,0.0374612808227539,610,-9.48898124694824,610,0.0408201217651367,610,0.0451173782348633,610,0.017695426940918,610,0.035038948059082,610,0.0460548400878906,610,0.0498828887939453
620,0.0231637954711914,620,0.035038948059082,620,-0.0195703506469727,620,0.00925827026367188,620,0.0278520584106445,620,-0.0265235900878906,620,-0.0308208465576172,620,-0.0267581939697266,620,0.0501956939697266,620,0.0320701599121094,620,-0.0229301452636719,620,0.0449609756469727,620,0.035038948059082,620,-4.37411832809448,620,0.0148830413818359,620,-8.51952457427979,620,0.0373048782348633,620,-9.49882507324219,620,0.0407419204711914,620,0.0448827743530273,620,0.0177736282348633,620,0.0348052978515625,620,0.0460548400878906,620,0.0495700836181641
630,0.0231637954711914,630,0.035038948059082,630,-0.0195703506469727,630,0.00925827026367188,630,0.0279302597045898,630,-0.0264453887939453,630,-0.0307426452636719,630,-0.0266799926757812,630,0.0500392913818359,630,0.0319137573242188,630,-0.0228519439697266,630,0.0448827743530273,630,0.035038948059082,630,-4.48091554641724,630,0.0148830413818359,630,-8.52241516113281,630,0.0371484756469727,630,-9.50835609436035,630,0.0406646728515625,630,0.0447263717651367,630,0.0177736282348633,630,0.0345706939697266,630,0.0460548400878906,630,0.0492582321166992
640,0.0232419967651367,640,0.035038948059082,640,-0.019648551940918,640,0.00933647155761719,640,0.0279302597045898,640,-0.0264453887939453,640,-0.0306644439697266,640,-0.0266799926757812,640,0.0498828887939453,640,0.0318365097045898,640,-0.0228519439697266,640,0.044804573059082,640,0.035038948059082,640,-4.58638477325439,640,0.0149612426757812,640,-8.52546215057373,640,0.0370702743530273,640,-9.51749706268311,640,0.0405082702636719,640,0.0444927215576172,640,0.0178518295288086,640,0.0343360900878906,640,0.0460548400878906,640,0.048945426940918
650,0.0232419967651367,650,0.035038948059082,650,-0.019648551940918,650,0.00941371917724609,650,0.0279302597045898,650,-0.0263671875,650,-0.0305862426757812,650,-0.0266017913818359,650,0.0497264862060547,650,0.0316801071166992,650,-0.0227737426757812,650,0.0447263717651367,650,0.035038948059082,650,-4.69044733047485,650,0.0150394439697266,650,-8.52733707427979,650,0.0369138717651367,650,-9.52624702453613,650,0.0404300689697266,650,0.0443363189697266,650,0.0178518295288086,650,0.0341014862060547,650,0.0459766387939453,650,0.0486326217651367
660,0.0232419967651367,660,0.035038948059082,660,-0.0197267532348633,660,0.00941371917724609,660,0.0279302597045898,660,-0.0263671875,660,-0.0305080413818359,660,-0.0265235900878906,660,0.0495700836181641,660,0.0315237045288086,660,-0.0227737426757812,660,0.0446481704711914,660,0.035038948059082,660,-4.79341650009155,660,0.0150394439697266,660,-8.52952480316162,660,0.0367584228515625,660,-9.53460693359375,660,0.0403518676757812,660,0.0441017150878906,660,0.0178518295288086,660,0.0337896347045898,660,0.0459766387939453,660,0.0483207702636719
670,0.023320198059082,670,0.035038948059082,670,-0.0197267532348633,670,0.00949192047119141,670,0.0279302597045898,670,-0.0262889862060547,670,-0.0305080413818359,670,-0.0265235900878906,670,0.0494146347045898,670,0.0314455032348633,670,-0.0227737426757812,670,0.0446481704711914,670,0.035038948059082,670,-4.89458894729614,670,0.0151176452636719,670,-8.53132152557373,670,0.0366020202636719,670,-9.54280948638916,670,0.0401954650878906,670,0.0439453125,670,0.0178518295288086,670,0.0336332321166992,670,0.0459766387939453,670,0.0480079650878906
680,0.023320198059082,680,0.035038948059082,680,-0.0197267532348633,680,0.00949192047119141,680,0.0279302597045898,680,-0.0262107849121094,680,-0.0304298400878906,680,-0.0264453887939453,680,0.0492582321166992,680,0.0312891006469727,680,-0.0226955413818359,680,0.0445709228515625,680,0.035038948059082,680,-4.99435472488403,680,0.0151958465576172,680,-8.53382110595703,680,0.0364456176757812,680,-9.55023193359375,680,0.0401172637939453,680,0.0437107086181641,680,0.0179300308227539,680,0.0333986282348633,680,0.0459766387939453,680,0.0476951599121094
690,0.0233983993530273,690,0.035038948059082,690,-0.0198049545288086,690,0.00957012176513672,690,0.0279302597045898,690,-0.0262107849121094,690,-0.0303516387939453,690,-0.0263671875,690,0.0491018295288086,690,0.0312108993530273,690,-0.0226955413818359,690,0.0444927215576172,690,0.035038948059082,690,-5.0926365852356,690,0.0151958465576172,690,-8.53460311889648,690,0.0362892150878906,690,-9.55827808380127,690,0.0399608612060547,690,0.0435552597045898,690,0.0179300308227539,690,0.0331640243530273,690,0.0459766387939453,690,0.0473833084106445
700,0.0233983993530273,700,0.035038948059082,700,-0.0198049545288086,700,0.00957012176513672,700,0.0279302597045898,700,-0.0261325836181641,700,-0.0302734375,700,-0.0263671875,700,0.0488672256469727,700,0.0310544967651367,700,-0.0226955413818359,700,0.0444145202636719,700,0.035038948059082,700,-5.19013690948486,700,0.0152730941772461,700,-8.5362434387207,700,0.0361328125,700,-9.56585693359375,700,0.0398826599121094,700,0.0433206558227539,700,0.0179300308227539,700,0.0329294204711914,700,0.0459766387939453,700,0.0471487045288086
710,0.0234766006469727,710,0.035038948059082,710,-0.0198831558227539,710,0.00964832305908203,710,0.0279302597045898,710,-0.0261325836181641,710,-0.0301952362060547,710,-0.0262889862060547,710,0.048710823059082,710,0.0309762954711914,710,-0.0226955413818359,710,0.0443363189697266,710,0.035038948059082,710,-5.2866997718811,710,0.0152730941772461,710,-8.53686809539795,710,0.0359764099121094,710,-9.57327842712402,710,0.0397272109985352,710,0.0431642532348633,710,0.0180082321166992,710,0.0326957702636719,710,0.0458984375,710,0.0468358993530273
720,0.0234766006469727,720,0.035038948059082,720,-0.0198831558227539,720,0.00964832305908203,720,0.0279302597045898,720,-0.0260543823242188,720,-0.0301170349121094,720,-0.0262889862060547,720,0.0485553741455078,720,0.0308208465576172,720,-0.0226955413818359,720,0.0442581176757812,720,0.035038948059082,720,-5.38154363632202,720,0.0153512954711914,720,-8.53686809539795,720,0.0357427597045898,720,-9.58085632324219,720,0.0395708084106445,720,0.0429296493530273,720,0.0180082321166992,720,0.0324611663818359,720,0.0458984375,720,0.0465240478515625
730,0.0234766006469727,730,0.035038948059082,730,-0.0198831558227539,730,0.00972652435302734,730,0.0279302597045898,730,-0.0259761810302734,730,-0.0300388336181641,730,-0.0262107849121094,730,0.0483989715576172,730,0.0307426452636719,730,-0.0226173400878906,730,0.0441799163818359,730,0.0349607467651367,730,-5.47521591186523,730,0.0153512954711914,730,-8.53780555725098,730,0.0355863571166992,730,-9.58765316009521,730,0.0394926071166992,730,0.0427732467651367,730,0.0180082321166992,730,0.0322265625,730,0.0458984375,730,0.0462112426757812
740,0.023554801940918,740,0.035038948059082,740,-0.0199613571166992,740,0.00972652435302734,740,0.0279302597045898,740,-0.0259761810302734,740,-0.0300388336181641,740,-0.0261325836181641,740,0.0481643676757812,740,0.0305862426757812,740,-0.0226173400878906,740,0.0441017150878906,740,0.0349607467651367,740,-5.56748199462891,740,0.0154294967651367,740,-8.5401496887207,740,0.0354299545288086,740,-9.59390354156494,740,0.0393362045288086,740,0.0426177978515625,740,0.0180864334106445,740,0.0319919586181641,740,0.0458984375,740,0.0458984375
750,0.023554801940918,750,0.035038948059082,750,-0.0199613571166992,750,0.00980472564697266,750,0.0279302597045898,750,-0.0258989334106445,750,-0.0299606323242188,750,-0.0261325836181641,750,0.0480079650878906,750,0.0305080413818359,750,-0.0226173400878906,750,0.0440235137939453,750,0.0349607467651367,750,-5.6581072807312,750,0.015507698059082,750,-8.54147720336914,750,0.0351953506469727,750,-9.60015392303467,750,0.039179801940918,750,0.0423831939697266,750,0.0180864334106445,750,0.0318365097045898,750,0.0458984375,750,0.0456638336181641
760,0.023554801940918,760,0.035038948059082,760,-0.0200395584106445,760,0.00988292694091797,760,0.0279302597045898,760,-0.0258989334106445,760,-0.0298824310302734,760,-0.0260543823242188,760,0.0478515625,760,0.0304298400878906,760,-0.0226173400878906,760,0.0439453125,760,0.0349607467651367,760,-5.74709224700928,760,0.015507698059082,760,-8.54319667816162,760,0.035038948059082,760,-9.60609149932861,760,0.0390233993530273,760,0.0422267913818359,760,0.0180864334106445,760,0.0316019058227539,760,0.0458984375,760,0.0453519821166992
770,0.0236330032348633,770,0.035038948059082,770,-0.0200395584106445,770,0.00988292694091797,770,0.0279302597045898,770,-0.0258207321166992,770,-0.0298051834106445,770,-0.0260543823242188,770,0.0476951599121094,770,0.0302734375,770,-0.0226173400878906,770,0.0438671112060547,770,0.0349607467651367,770,-5.83443593978882,770,0.0155858993530273,770,-8.544602394104,770,0.0348052978515625,770,-9.61202907562256,770,0.038945198059082,770,0.0419921875,770,0.0180864334106445,770,0.031367301940918,770,0.0458984375,770,0.045039176940918
780,0.0236330032348633,780,0.035038948059082,780,-0.0200395584106445,780,0.00996112823486328,780,0.0279302597045898,780,-0.0258207321166992,780,-0.0297269821166992,780,-0.0259761810302734,780,0.0474615097045898,780,0.0301952362060547,780,-0.0226173400878906,780,0.0437889099121094,780,0.0349607467651367,780,-5.91998338699341,780,0.0155858993530273,780,-8.54499340057373,780,0.0346488952636719,780,-9.61749744415283,780,0.0387887954711914,780,0.0418357849121094,780,0.0181646347045898,780,0.031132698059082,780,0.0458202362060547,780,0.0447263717651367
790,0.0236330032348633,790,0.035038948059082,790,-0.0201168060302734,790,0.00996112823486328,790,0.0279302597045898,790,-0.0257425308227539,790,-0.0297269821166992,790,-0.0259761810302734,790,0.0473051071166992,790,0.0301170349121094,790,-0.0226173400878906,790,0.0437107086181641,790,0.0348825454711914,790,-6.00443696975708,790,0.0155858993530273,790,-8.54663372039795,790,0.0344142913818359,790,-9.62265396118164,790,0.0386333465576172,790,0.0416803359985352,790,0.0181646347045898,790,0.0309762954711914,790,0.0458202362060547,790,0.0444927215576172
800,0.0236330032348633,800,0.0351171493530273,800,-0.0201168060302734,800,0.0100393295288086,800,0.0279302597045898,800,-0.0256643295288086,800,-0.0296487808227539,800,-0.0258989334106445,800,0.0470705032348633,800,0.0299606323242188,800,-0.0226173400878906,800,0.0436334609985352,800,0.0348825454711914,800,-6.08709335327148,800,0.0156641006469727,800,-8.54835319519043,800,0.0342578887939453,800,-9.62773132324219,800,0.0384769439697266,800,0.0414457321166992,800,0.0181646347045898,800,0.0307426452636719,800,0.0458202362060547,800,0.0441799163818359
810,0.0236330032348633,810,0.0351171493530273,810,-0.0201168060302734,810,0.0101175308227539,810,0.0279302597045898,810,-0.0256643295288086,810,-0.0295705795288086,810,-0.0258989334106445,810,0.0469141006469727,810,0.0298833847045898,810,-0.0226173400878906,810,0.0435552597045898,810,0.0348825454711914,810,-6.16779661178589,810,0.015742301940918,810,-8.54936790466309,810,0.0340232849121094,810,-9.63312244415283,810,0.0383205413818359,810,0.0412893295288086,810,0.0181646347045898,810,0.0305080413818359,810,0.0458202362060547,810,0.0438671112060547
820,0.0236330032348633,820,0.0351171493530273,820,-0.0201950073242188,820,0.0101175308227539,820,0.0280075073242188,820,-0.0255861282348633,820,-0.0294923782348633,820,-0.0258207321166992,820,0.046757698059082,820,0.0298051834106445,820,-0.0226173400878906,820,0.0433988571166992,820,0.0348825454711914,820,-6.24717235565186,820,0.015742301940918,820,-8.55100917816162,820,0.0338668823242188,820,-9.63780975341797,820,0.0381641387939453,820,0.0410547256469727,820,0.0181646347045898,820,0.0303516387939453,820,0.0458202362060547,820,0.0436334609985352
