t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R79,R80,R81,R82,R92.1,R93.1,R94.1,R95.1,R96.1,R97.1,R98.1,R83.1,R84.1,R85.1,R86.1,R87.1,R88.1,R89.1,R90.1,R75.1,R76.1,R77.1,R78.1,R79.1,R80.1,R81.1,R82.1
9875,-0.0207383166998625,-0.12947311997413602,-0.0918558165431023,-0.108652785420418,-0.0578400604426861,-0.0725901648402214,-0.12150440365076101,-0.119152836501598,-0.11423092335462601,-0.162996679544449,-0.111348055303097,-0.11474657058715801,-0.10893402248621,-0.116191864013672,-0.12347316741943401,-0.0726916342973709,-0.124371528625488,-0.125895023345947,-0.0916058570146561,-0.0912307724356651,-0.0996371284127235,-0.109160616993904,-0.0930120497941971,-0.10709810256958001,-0.00128908455371857,-0.0012812614440918,-0.00846099853515625,-0.00401563569903374,-0.00429697334766388,-0.0014532059431076,-0.00160942226648331,-0.0014843940734863299,-0.0045624822378158595,-0.00130462646484375,0.000148393213748932,-0.011640645563602399,-0.00439061969518661,-0.00257816165685654,-0.0160781890153885,-0.00212497264146805,-0.00333595275878906,0.00017184764146804801,0.00760164856910706,6.24656677246094e-05,-0.000476650893688202,0.0010624900460243201,-0.00139064341783524
9880,-0.020722771063447,-0.12947311997413602,-0.0918479934334755,-0.108605861663818,-0.057800959795713404,-0.0725667029619217,-0.12148876488208801,-0.119152836501598,-0.114223100244999,-0.162957668304443,-0.111340239644051,-0.114738754928112,-0.108855918049812,-0.116176225244999,-0.12345752865076101,-0.0726839080452919,-0.124363712966442,-0.125863745808601,-0.0916135832667351,-0.0912542343139648,-0.0996371284127235,-0.109152793884277,-0.09302768856287,-0.10709810256958001,-0.00128908455371857,-0.0012734383344650299,-0.00841407477855682,-0.00397653505206108,-0.00427351146936417,-0.0014375671744346601,-0.00160942226648331,-0.00147657096385956,-0.00452347099781036,-0.00129681080579758,0.000156208872795105,-0.0115625411272049,-0.00437498092651367,-0.0025625228881835903,-0.0160704627633095,-0.0021171569824218798,-0.0033046752214431797,0.000164121389389038,0.00757818669080734,6.24656677246094e-05,-0.000468827784061432,0.00104685127735138,-0.00139064341783524
9885,-0.0207071304321289,-0.12946529686451,-0.0918401703238487,-0.10855903476476701,-0.057769775390625,-0.0725354179739952,-0.121473126113415,-0.119145013391972,-0.11421527713537201,-0.16291856765747098,-0.111332416534424,-0.114738754928112,-0.10876989364624001,-0.11615276336669901,-0.123426251113415,-0.0726604461669922,-0.124348163604736,-0.125832468271255,-0.091629222035408,-0.0912855193018913,-0.0996449515223503,-0.109152793884277,-0.0930511504411697,-0.10709810256958001,-0.0012812614440918,-0.0012656152248382599,-0.00836724787950516,-0.00394535064697266,-0.0042422264814376805,-0.00142192840576172,-0.00160159915685654,-0.00146874785423279,-0.00448437035083771,-0.00128898769617081,0.000156208872795105,-0.0114765167236328,-0.00435151904821396,-0.00253124535083771,-0.0160470008850098,-0.00210160762071609,-0.00327339768409729,0.000148482620716095,0.00754690170288086,5.4642558097839396e-05,-0.000468827784061432,0.00102338939905167,-0.00139064341783524
9890,-0.0206836704164743,-0.12946529686451,-0.09183235466480259,-0.108512118458748,-0.0577384941279888,-0.0725119635462761,-0.121457479894161,-0.119145013391972,-0.114207461476326,-0.16288729012012498,-0.111324600875378,-0.11473093181848501,-0.108691789209843,-0.1161293014884,-0.123402789235115,-0.0726213455200195,-0.12434034794569,-0.125801280140877,-0.0916370376944542,-0.0913167968392372,-0.0996449515223503,-0.109152793884277,-0.0930667892098427,-0.10709810256958001,-0.0012812614440918,-0.00125779956579208,-0.00832033157348633,-0.00391406938433647,-0.0042187720537185695,-0.00140628218650818,-0.00160159915685654,-0.00146093219518661,-0.00445309281349182,-0.00128117203712463,0.000164031982421875,-0.011398412287235302,-0.00432805716991425,-0.00250778347253799,-0.0160079002380371,-0.00209379196166992,-0.00324220955371857,0.000140666961669922,0.00751562416553497,5.4642558097839396e-05,-0.000468827784061432,0.0010077506303787201,-0.00139064341783524
9895,-0.0206680297851562,-0.129457473754883,-0.09183235466480259,-0.108465291559696,-0.0577072165906429,-0.0724963173270226,-0.121441841125488,-0.119145013391972,-0.11419963836669901,-0.16284827888011902,-0.111324600875378,-0.114723108708858,-0.108613684773445,-0.116105936467648,-0.12337932735681499,-0.0725901648402214,-0.124324701726437,-0.125777825713158,-0.091644860804081,-0.0913479849696159,-0.0996449515223503,-0.109152793884277,-0.0930824279785156,-0.10709810256958001,-0.0012734383344650299,-0.00125779956579208,-0.00827350467443466,-0.00388279184699059,-0.00420312583446503,-0.00139064341783524,-0.00160159915685654,-0.00145310908555984,-0.00441408157348633,-0.00128117203712463,0.000171855092048645,-0.0113203078508377,-0.00430469214916229,-0.00248432159423828,-0.015976719558239,-0.00207814574241638,-0.00321875512599945,0.000132843852043152,0.00748443603515625,5.4642558097839396e-05,-0.000468827784061432,0.00099211186170578,-0.00139064341783524
9900,-0.0206523891538382,-0.129449754953384,-0.0918245315551758,-0.108410552144051,-0.0576760284602642,-0.0724729523062706,-0.121418379247189,-0.119137190282345,-0.114191822707653,-0.16281700134277302,-0.111316874623299,-0.114723108708858,-0.10853558033704801,-0.11608248203992799,-0.123355962336063,-0.07254324108362199,-0.12431688606739,-0.125746533274651,-0.0916526839137077,-0.0913870856165886,-0.0996449515223503,-0.109144978225231,-0.0930979773402214,-0.10709810256958001,-0.00126571953296661,-0.00124997645616531,-0.00821876525878906,-0.00385160371661186,-0.00417976081371307,-0.00136718153953552,-0.0015937760472297699,-0.0014452934265136701,-0.00438280403614044,-0.00127344578504562,0.000171855092048645,-0.0112422034144402,-0.00428123772144318,-0.00246095657348633,-0.0159297958016396,-0.00207033008337021,-0.00318746268749237,0.000125020742416382,0.00744533538818359,5.4642558097839396e-05,-0.000461012125015259,0.0009765625,-0.00139064341783524
9905,-0.0206367503851652,-0.129441931843758,-0.0918167158961296,-0.108363725244999,-0.0576369278132915,-0.0724416747689247,-0.121395014226437,-0.119129374623299,-0.11418399959802601,-0.162785813212395,-0.111309051513672,-0.114723108708858,-0.108457468450069,-0.116066835820675,-0.12334032356739,-0.0724807754158974,-0.124309062957764,-0.125715360045433,-0.0916526839137077,-0.0914260894060135,-0.0996526703238487,-0.109152793884277,-0.09312143176794051,-0.10709810256958001,-0.00125789642333984,-0.00124216079711914,-0.0081719383597374,-0.00381250306963921,-0.00414848327636719,-0.00134381651878357,-0.00158596038818359,-0.0014374703168869001,-0.00435161590576172,-0.00126562267541885,0.000171855092048645,-0.011164091527462,-0.00426559150218964,-0.0024453178048133898,-0.0158673301339149,-0.00206250697374344,-0.00315628945827484,0.000125020742416382,0.0074063315987587,4.69237565994263e-05,-0.000468827784061432,0.000953108072280884,-0.00139064341783524
9910,-0.020621204748749702,-0.129441931843758,-0.0918088927865028,-0.108308985829353,-0.0576056502759457,-0.0724025741219521,-0.121379375457764,-0.119121551513672,-0.1141761764884,-0.162746712565422,-0.11130123585462601,-0.114715293049812,-0.108379267156124,-0.11604338139295599,-0.12331686168909099,-0.0724260360002518,-0.12429342418909099,-0.12568406760692602,-0.091644860804081,-0.0914651900529861,-0.0996526703238487,-0.109144978225231,-0.0931370779871941,-0.107090286910534,-0.00125789642333984,-0.00123433768749237,-0.0081171989440918,-0.00378122553229332,-0.00410938262939453,-0.00132817775011063,-0.00157813727855682,-0.00142964720726013,-0.00431251525878906,-0.00125780701637268,0.000179670751094818,-0.0110858902335167,-0.00424213707447052,-0.00242185592651367,-0.0158125907182693,-0.0020468682050705,-0.00312499701976776,0.000132843852043152,0.00736723095178604,4.69237565994263e-05,-0.000461012125015259,0.000937461853027344,-0.0013828277587890601
9915,-0.020605564117431602,-0.129434108734131,-0.0918011665344238,-0.108262158930302,-0.0575744621455669,-0.0723713859915733,-0.12136373668909099,-0.11911373585462601,-0.114168360829353,-0.162715435028076,-0.111293412744999,-0.114707469940186,-0.108301162719727,-0.116020016372204,-0.123293399810791,-0.0723792091012001,-0.124285601079464,-0.12566061317920701,-0.0916526839137077,-0.091512106359005,-0.0996526703238487,-0.109144978225231,-0.093152716755867,-0.107090286910534,-0.00125007331371307,-0.00122661143541336,-0.00807037204504013,-0.0037500374019146,-0.00407819449901581,-0.00131253898143768,-0.00157032161951065,-0.00142183154821396,-0.00428123772144318,-0.00124998390674591,0.000187493860721588,-0.011007785797119099,-0.0042187720537185695,-0.00239839404821396,-0.0157657638192177,-0.00203904509544373,-0.00310154259204865,0.000125020742416382,0.00732031464576721,4.69237565994263e-05,-0.000461012125015259,0.000921823084354401,-0.0013828277587890601
9920,-0.0205821041017771,-0.129426285624504,-0.0917933508753777,-0.108215235173702,-0.057543184608221096,-0.0723401084542274,-0.121355913579464,-0.11911373585462601,-0.11416063457727399,-0.162684246897697,-0.111293412744999,-0.114707469940186,-0.108223058283329,-0.115996554493904,-0.12327003479003901,-0.0723322853446007,-0.124277785420418,-0.125629425048828,-0.0916526839137077,-0.0915667563676834,-0.0996526703238487,-0.109144978225231,-0.0931683555245399,-0.107090286910534,-0.0012422502040863,-0.0012187957763671899,-0.008023448288440701,-0.00371875986456871,-0.00404691696166992,-0.00130471587181091,-0.00157032161951065,-0.00141410529613495,-0.00425004959106445,-0.00124998390674591,0.000187493860721588,-0.0109296813607216,-0.00419531017541885,-0.00237502902746201,-0.0157188400626183,-0.00203122943639755,-0.00307035446166992,0.000125020742416382,0.00726566463708878,4.69237565994263e-05,-0.000461012125015259,0.000906184315681458,-0.0013828277587890601
9925,-0.020566463470458998,-0.12941847741603899,-0.0917933508753777,-0.108168415725231,-0.0575040839612484,-0.0723166465759277,-0.121340274810791,-0.119105912744999,-0.114152811467648,-0.16265296936035198,-0.11128558963537201,-0.114707469940186,-0.108144953846931,-0.115980915725231,-0.12325439602136601,-0.0722620040178299,-0.124262146651745,-0.125598147511482,-0.0916526839137077,-0.0916135832667351,-0.0996604934334755,-0.109137155115604,-0.0931838974356651,-0.107090286910534,-0.00123444199562073,-0.0012187957763671899,-0.00797662883996964,-0.00367965921759605,-0.00402345508337021,-0.00128907710313797,-0.00156249850988388,-0.00140628218650818,-0.0042187720537185695,-0.00124216079711914,0.000187493860721588,-0.010851576924324001,-0.00417967140674591,-0.00235939025878906,-0.0156485587358475,-0.00201559066772461,-0.00303907692432404,0.000125020742416382,0.00721883773803711,3.91006469726562e-05,-0.000453189015388489,0.000890642404556274,-0.0013828277587890601
9930,-0.0205508228391409,-0.12941847741603899,-0.0917855277657509,-0.108113668859005,-0.0574807189404964,-0.0722854658961296,-0.121332459151745,-0.11909808963537201,-0.114152811467648,-0.16262169182300598,-0.111277773976326,-0.114699654281139,-0.10807466506958001,-0.115957453846931,-0.12323093414306599,-0.0721995383501053,-0.124254420399666,-0.12557469308376298,-0.0916604995727539,-0.0916683226823807,-0.0996604934334755,-0.109137155115604,-0.0932073593139648,-0.107090286910534,-0.00123444199562073,-0.0012109726667404199,-0.00792188197374344,-0.0036562941968441,-0.00399227440357208,-0.0012812614440918,-0.00155467540025711,-0.00140628218650818,-0.00418749451637268,-0.00123434513807297,0.00019530951976776101,-0.010781288146972701,-0.0041562095284462,-0.00233592838048935,-0.015586093068122898,-0.0020078644156456,-0.00301562249660492,0.000117205083370209,0.00716409832239151,3.91006469726562e-05,-0.000453189015388489,0.000867180526256561,-0.0013828277587890601
9935,-0.0205351840704679,-0.129410654306412,-0.0917777046561241,-0.10807466506958001,-0.0574494376778603,-0.0722541809082031,-0.12131690979003901,-0.119090273976326,-0.114137172698975,-0.16258268058300002,-0.11126995086669901,-0.114699654281139,-0.10799646377563499,-0.115933991968632,-0.12320747226476701,-0.0721447989344597,-0.12424659729003901,-0.125543400645256,-0.09167613834142681,-0.0917229652404785,-0.0996604934334755,-0.109129332005978,-0.0932151824235916,-0.107090286910534,-0.00122661888599396,-0.0012031495571136498,-0.007882878184318539,-0.0036250129342079197,-0.0039609894156456,-0.0012657120823860199,-0.0015468597412109399,-0.00139064341783524,-0.00414848327636719,-0.0012265220284462,0.00019530951976776101,-0.010703086853027299,-0.00413274765014648,-0.0023124665021896397,-0.015531353652477299,-0.0020000413060188298,-0.00298433005809784,0.000101566314697266,0.00710945576429367,3.91006469726562e-05,-0.000445365905761719,0.000859357416629791,-0.0013828277587890601
9940,-0.0205196384340525,-0.129402831196785,-0.0917777046561241,-0.10801992565393399,-0.057418156415224096,-0.0722229033708572,-0.12130127102136601,-0.11908245086669901,-0.11412935703992799,-0.16255140304565402,-0.111262135207653,-0.114699654281139,-0.107926182448864,-0.11591062694788,-0.123191833496094,-0.072097972035408,-0.12423095852136601,-0.125520035624504,-0.09167613834142681,-0.0917777046561241,-0.0996604934334755,-0.109129332005978,-0.0932308211922646,-0.107090286910534,-0.0012187957763671899,-0.0012031495571136498,-0.00782813876867294,-0.00359373167157173,-0.00392971187829971,-0.00125007331371307,-0.0015390366315841699,-0.0013828277587890601,-0.0041172057390213,-0.00121870636940002,0.00019530951976776101,-0.010632805526256601,-0.00410938262939453,-0.00229682773351669,-0.0154845267534256,-0.00198440253734589,-0.0029609650373458897,0.000101566314697266,0.00705471634864807,3.91006469726562e-05,-0.000445365905761719,0.000843718647956848,-0.0013828277587890601
9945,-0.0205039978027344,-0.129395008087158,-0.0917698889970779,-0.10798092186451,-0.0573869720101357,-0.0721995383501053,-0.12129344791173899,-0.119074635207653,-0.114121533930302,-0.16252012550830802,-0.11125431209802601,-0.114691831171513,-0.107848070561886,-0.115894988179207,-0.12316846847534199,-0.0720510482788086,-0.12422313541173899,-0.125488758087158,-0.0916839614510536,-0.09183235466480259,-0.0996604934334755,-0.109129332005978,-0.0932542830705643,-0.107090286910534,-0.0012109726667404199,-0.00119533389806747,-0.00778913497924805,-0.00356254726648331,-0.00390634685754776,-0.0012422502040863,-0.00153122097253799,-0.00137500464916229,-0.00408592820167542,-0.00121088325977325,0.000203132629394531,-0.0105546936392784,-0.00409374386072159,-0.00227346271276474,-0.0154376029968262,-0.00197657942771912,-0.0029296875,9.37432050704956e-05,0.00700006633996964,3.91006469726562e-05,-0.000445365905761719,0.000820256769657135,-0.0013828277587890601
9950,-0.0204961784183979,-0.129395008087158,-0.0917698889970779,-0.10793399810791,-0.0573635101318359,-0.0721760764718056,-0.12127780914306599,-0.11906681209802601,-0.114113710820675,-0.16248893737793,-0.1112464889884,-0.114691831171513,-0.107769966125488,-0.115871526300907,-0.123145006597042,-0.0719964057207108,-0.12420749664306599,-0.125457480549812,-0.0916839614510536,-0.09188709408044819,-0.0996604934334755,-0.109121516346931,-0.0932620987296104,-0.107082463800907,-0.0012109726667404199,-0.00119533389806747,-0.00774221122264862,-0.0035390853881835903,-0.00388288497924805,-0.00122661143541336,-0.00152339786291122,-0.00136718153953552,-0.00405474007129669,-0.00120306015014648,0.000203132629394531,-0.010476589202880901,-0.00407028198242188,-0.00225000083446503,-0.015382960438728301,-0.00196094065904617,-0.0028984099626541103,9.37432050704956e-05,0.00694532692432404,3.91006469726562e-05,-0.000437550246715546,0.000812441110610962,-0.00137500464916229
9955,-0.0204805377870798,-0.12938718497753102,-0.0917620658874512,-0.107887081801891,-0.057347871363163,-0.0721526145935059,-0.12126999348402001,-0.119059085845947,-0.11410589516162899,-0.162457659840584,-0.111238673329353,-0.114691831171513,-0.107707403600216,-0.11584806442260699,-0.123129367828369,-0.0719260200858116,-0.12419968098402001,-0.12543411552906,-0.0916917845606804,-0.0919495597481728,-0.0996604934334755,-0.109121516346931,-0.093277744948864,-0.107082463800907,-0.0012031495571136498,-0.0011875107884407,-0.00769529491662979,-0.00352344661951065,-0.0038594231009483303,-0.0012187957763671899,-0.00151567161083221,-0.00135936588048935,-0.00402346253395081,-0.00119524449110031,0.000203132629394531,-0.0104140266776085,-0.00404682010412216,-0.0022343620657920803,-0.0153125748038292,-0.001953125,-0.00287504494190216,8.59200954437256e-05,0.00688286125659943,3.91006469726562e-05,-0.000437550246715546,0.000796794891357422,-0.00137500464916229
9960,-0.0204648971557617,-0.12938718497753102,-0.0917698889970779,-0.107848070561886,-0.0573322288691998,-0.0721291527152061,-0.12126217037439299,-0.119051270186901,-0.114098072052002,-0.162426382303238,-0.111238673329353,-0.114684008061886,-0.107629299163818,-0.115824699401855,-0.123105905950069,-0.0719260200858116,-0.12419185787439299,-0.125410661101341,-0.0916996002197266,-0.0920120254158974,-0.0996604934334755,-0.109121516346931,-0.0932932868599892,-0.107082463800907,-0.0012031495571136498,-0.00119533389806747,-0.0076562836766243,-0.00350780412554741,-0.00383596122264862,-0.0012109726667404199,-0.00150785595178604,-0.00135154277086258,-0.00399218499660492,-0.00119524449110031,0.000210955739021301,-0.0103359222412109,-0.00402345508337021,-0.00221090018749237,-0.0153125748038292,-0.00194530189037323,-0.00285159051418304,7.81044363975525e-05,0.0068203955888748195,3.91006469726562e-05,-0.000437550246715546,0.000781252980232239,-0.00137500464916229
9965,-0.020457077771425202,-0.129379376769066,-0.0917620658874512,-0.107801154255867,-0.0573009513318539,-0.072097972035408,-0.121246531605721,-0.11904344707727399,-0.11409025639295599,-0.162395194172859,-0.111230850219727,-0.114684008061886,-0.107566833496094,-0.115809060633183,-0.123090267181396,-0.0719182044267654,-0.12418403476476701,-0.125387191772461,-0.0916917845606804,-0.0920745879411697,-0.0996683165431023,-0.109121516346931,-0.0933089256286621,-0.107082463800907,-0.00119534134864807,-0.0011875107884407,-0.00760936737060547,-0.0034765265882015202,-0.00380478054285049,-0.00119533389806747,-0.00150003284215927,-0.00134372711181641,-0.0039609968662262,-0.00118742138147354,0.000210955739021301,-0.0102734565734863,-0.00400781631469727,-0.00219526141881943,-0.015304759144783001,-0.00193747878074646,-0.00282812118530273,8.59200954437256e-05,0.00675783306360245,3.12775373458862e-05,-0.000437550246715546,0.000765614211559296,-0.00137500464916229
9970,-0.0204414371401072,-0.129379376769066,-0.091754250228405,-0.10775432735681499,-0.0572775863111019,-0.0720745101571083,-0.121238708496094,-0.119035623967648,-0.114082433283329,-0.162363916635513,-0.11122303456068,-0.114684008061886,-0.107488729059696,-0.11578559875488299,-0.123066902160645,-0.0719103813171387,-0.124168395996094,-0.125355914235115,-0.0916996002197266,-0.0921370536088943,-0.0996683165431023,-0.109121516346931,-0.0933245643973351,-0.107082463800907,-0.00119534134864807,-0.00117969512939453,-0.0075625404715538,-0.00345316156744957,-0.00378131866455078,-0.0011875107884407,-0.0014922097325325001,-0.00133590400218964,-0.00392971932888031,-0.00117960572242737,0.000210955739021301,-0.0101953521370888,-0.00398435443639755,-0.00217189639806747,-0.0152969360351562,-0.0019218400120735199,-0.00279684364795685,7.81044363975525e-05,0.00669536739587784,3.12775373458862e-05,-0.000437550246715546,0.000749975442886353,-0.00137500464916229
9975,-0.0204258915036917,-0.129363730549812,-0.0917464271187782,-0.107707403600216,-0.0572463050484657,-0.0720510482788086,-0.121223069727421,-0.11902780830860099,-0.114066794514656,-0.162332639098167,-0.11121530830860099,-0.11467619240284001,-0.107418350875378,-0.115762136876583,-0.123051263391972,-0.0718870162963867,-0.12416066974401499,-0.125332549214363,-0.0917074233293533,-0.0921996161341667,-0.0996683165431023,-0.109113693237305,-0.0933402106165886,-0.107082463800907,-0.00117969512939453,-0.00117187201976776,-0.00751561671495438,-0.0034218803048133898,-0.00375785678625107,-0.00117187201976776,-0.0014843940734863299,-0.00132026523351669,-0.00389844179153442,-0.0011718794703483599,0.000218771398067474,-0.0101249739527702,-0.00396089255809784,-0.00215625762939453,-0.0152735710144043,-0.0019141137599945099,-0.0027734786272049,7.02813267707825e-05,0.00663280487060547,3.12775373458862e-05,-0.000429727137088776,0.000734329223632812,-0.00137500464916229
9980,-0.020410252735018702,-0.129363730549812,-0.0917386040091515,-0.107660584151745,-0.0572150237858295,-0.0720275864005089,-0.121207527816296,-0.119019985198975,-0.114059068262577,-0.16230134665966,-0.111207485198975,-0.11467619240284001,-0.10734806209802601,-0.115738682448864,-0.123027801513672,-0.0718557387590408,-0.124152854084969,-0.125301271677017,-0.0917151495814323,-0.0922698974609375,-0.0996683165431023,-0.109113693237305,-0.0933480262756348,-0.107082463800907,-0.00117969512939453,-0.0011640489101409901,-0.00746879726648331,-0.0033905990421772,-0.00373439490795135,-0.0011563301086425799,-0.00147657096385956,-0.00131253898143768,-0.0038671493530273403,-0.0011640563607215899,0.000218771398067474,-0.0100546851754189,-0.00393743813037872,-0.00213279575109482,-0.0152422934770584,-0.00190629810094833,-0.00274220108985901,6.25550746917725e-05,0.00656252354383469,3.12775373458862e-05,-0.000429727137088776,0.000726513564586639,-0.00137500464916229
9985,-0.0204024314880371,-0.129356011748314,-0.0917386040091515,-0.107613660395145,-0.0571916587650776,-0.0720042213797569,-0.12119970470666899,-0.119004346430302,-0.11405124515295001,-0.162270173430443,-0.11119966953992799,-0.11467619240284001,-0.107277773320675,-0.115715317428112,-0.123012162744999,-0.07182445377111431,-0.12414503097534199,-0.125277802348137,-0.0916996002197266,-0.0923323631286621,-0.0996683165431023,-0.109113693237305,-0.0933636650443077,-0.107082463800907,-0.00117197632789612,-0.0011640489101409901,-0.00742187350988388,-0.00336723402142525,-0.0037110298871994,-0.00114850699901581,-0.00146093219518661,-0.00130471587181091,-0.00383597612380981,-0.00115624070167542,0.000218771398067474,-0.009984396398067471,-0.00391407310962677,-0.0021171569824218798,-0.015211008489131901,-0.00189847499132156,-0.0027187317609787,7.81044363975525e-05,0.0065000578761100795,3.12775373458862e-05,-0.000429727137088776,0.000710874795913696,-0.00137500464916229
9990,-0.020386790856719,-0.129348188638687,-0.0917307883501053,-0.107566833496094,-0.0571603775024414,-0.071972943842411,-0.121184065937996,-0.118996523320675,-0.114043429493904,-0.162238880991936,-0.111191846430302,-0.11467619240284001,-0.107215218245983,-0.115691855549812,-0.122996523976326,-0.0718166381120682,-0.12412939220666899,-0.125254347920418,-0.0916917845606804,-0.0924026519060135,-0.0996683165431023,-0.109113693237305,-0.0933792144060135,-0.10707464069127999,-0.0011641532182693499,-0.0011562332510948198,-0.00737504661083221,-0.00333595275878906,-0.00367975234985352,-0.00113286823034286,-0.00145310908555984,-0.00129690021276474,-0.00380468368530273,-0.00114841759204865,0.000218771398067474,-0.0099218413233757,-0.00389061123132706,-0.00210151821374893,-0.015203192830085801,-0.00188283622264862,-0.00269527733325958,8.59200954437256e-05,0.0064297690987587,3.12775373458862e-05,-0.000429727137088776,0.000695325434207916,-0.00136718153953552
9995,-0.020371152088046098,-0.12934036552906,-0.0917229652404785,-0.107519917190075,-0.0571290962398052,-0.0719338431954384,-0.121176242828369,-0.11898870766162899,-0.114027790725231,-0.16220760345458998,-0.111184023320675,-0.114668369293213,-0.107144929468632,-0.115668393671513,-0.122973158955574,-0.0718010887503624,-0.124121569097042,-0.125230982899666,-0.09167613834142681,-0.0924652144312859,-0.0996683165431023,-0.109105877578259,-0.0933870300650597,-0.10707464069127999,-0.0011563301086425799,-0.00114841014146805,-0.00732813030481339,-0.00330467149615288,-0.00364065170288086,-0.00112504512071609,-0.0014452934265136701,-0.0012812614440918,-0.00377340614795685,-0.0011405944824218802,0.000226594507694244,-0.00985155254602432,-0.0038671493530273403,-0.00207815319299698,-0.015187643468379999,-0.00187501311302185,-0.00267191231250763,0.000101566314697266,0.00636720657348633,3.12775373458862e-05,-0.00042191147804260297,0.0006875097751617431,-0.00136718153953552
10000,-0.0203476902097464,-0.12933254241943398,-0.0917151495814323,-0.107473090291023,-0.0570979118347168,-0.0718948394060135,-0.121152780950069,-0.118965245783329,-0.114019967615604,-0.162176415324211,-0.11117620766162899,-0.114668369293213,-0.10707464069127999,-0.115644931793213,-0.122957520186901,-0.0717854499816895,-0.124113753437996,-0.12519970536232,-0.0916683226823807,-0.0925276800990105,-0.0996683165431023,-0.109105877578259,-0.0934026762843132,-0.10707464069127999,-0.00114850699901581,-0.0011405944824218802,-0.00728130340576172,-0.00327348709106445,-0.00360164791345596,-0.00110158324241638,-0.00142183154821396,-0.0012734383344650299,-0.0037422180175781202,-0.0011327788233757,0.000226594507694244,-0.00978126376867294,-0.00384368747472763,-0.00206251442432404,-0.015172004699707,-0.0018671974539756799,-0.00264063477516174,0.00010938197374343899,0.00630474090576172,3.12775373458862e-05,-0.00042191147804260297,0.000671863555908203,-0.00136718153953552
10005,-0.020332146435976,-0.129324719309807,-0.0917074233293533,-0.107418350875378,-0.0570666305720806,-0.0718557387590408,-0.121137142181396,-0.11895751953125,-0.114012144505978,-0.162152960896492,-0.11117620766162899,-0.114660553634167,-0.10700426250696199,-0.11562938988208801,-0.122941873967648,-0.0717776343226433,-0.124098114669323,-0.12517623603344,-0.0916683226823807,-0.0925979614257812,-0.0996683165431023,-0.109105877578259,-0.0934183150529861,-0.10707464069127999,-0.00114068388938904,-0.00113286823034286,-0.00722656399011612,-0.00324220582842827,-0.00356254726648331,-0.00108594447374344,-0.00141410529613495,-0.0012656152248382599,-0.00371876358985901,-0.0011327788233757,0.00023441016674041702,-0.0097108855843544,-0.00382814556360245,-0.0020468682050705,-0.015164189040660902,-0.00185155868530273,-0.00261716544628143,0.00010938197374343899,0.00623445957899094,3.12775373458862e-05,-0.00042191147804260297,0.00065622478723526,-0.00136718153953552
10010,-0.0203165058046579,-0.129309087991714,-0.0916996002197266,-0.107371523976326,-0.0570353530347347,-0.0718166381120682,-0.12112932652234999,-0.118941880762577,-0.114004328846931,-0.162121683359146,-0.111168384552002,-0.114660553634167,-0.106941796839237,-0.115605928003788,-0.12291841953992799,-0.0717698112130165,-0.124090291559696,-0.125152781605721,-0.09167613834142681,-0.0926683470606804,-0.0996761322021484,-0.109098054468632,-0.0934261307120323,-0.10707464069127999,-0.00112505257129669,-0.00112504512071609,-0.00717973709106445,-0.00321092829108238,-0.00352344661951065,-0.00107812881469727,-0.00139846652746201,-0.00125779956579208,-0.00368748605251312,-0.0011249557137489302,0.00023441016674041702,-0.00964841991662979,-0.00380468368530273,-0.00202341377735138,-0.0151563659310341,-0.00184373557567596,-0.00259371101856232,0.000101566314697266,0.0061640739440918,2.34618782997131e-05,-0.000414088368415833,0.000648409128189087,-0.00136718153953552
10015,-0.020300865173339802,-0.129309087991714,-0.0916917845606804,-0.107324600219727,-0.057004164904356,-0.0717776343226433,-0.121105961501598,-0.118926241993904,-0.113996505737305,-0.162090495228767,-0.11116056889295599,-0.114660553634167,-0.106871508061886,-0.115582466125488,-0.122902773320675,-0.0717463493347168,-0.124082468450069,-0.12512941658496898,-0.0916839614510536,-0.0927386283874512,-0.0996761322021484,-0.109098054468632,-0.0934417769312859,-0.10707464069127999,-0.00112505257129669,-0.0011172294616699201,-0.00713281333446503,-0.00317974016070366,-0.00348444283008575,-0.0010547637939453101,-0.0013828277587890601,-0.00124997645616531,-0.0036562979221344,-0.0011171400547027599,0.00023441016674041702,-0.00957813113927841,-0.00378122180700302,-0.00200776755809784,-0.0151329040527344,-0.00183591246604919,-0.0025703459978103603,9.37432050704956e-05,0.00609379261732101,2.34618782997131e-05,-0.000414088368415833,0.000632762908935547,-0.00136718153953552
