t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R80,R81,R82
1990,,,,,,,,,0.0097230812534689,0.0432325825095177,,,,0.0069855782203376,0.0462732203304768,0.0236129760742188,0.0032027433626353,0.0167004577815533,-0.0217012502253056,-0.0135410688817501,0.0319887921214104,-0.0174574851989746,0.0025269603356719
1995,,,,,,,,,0.0098793311044573,0.0433435253798962,,,,0.0069894790649414,0.0463771335780621,0.023787984624505,0.0035191534552723,0.0169277954846621,-0.0213661007583141,-0.0132598113268614,0.0322177037596703,-0.0171160791069269,0.0028285312000662
2000,,,,,,,,,0.0100269885733724,0.0434450916945934,,,,0.0069918250665068,0.0464779064059258,0.0239622015506029,0.0037980650085955,0.0171348284929991,-0.0210551545023918,-0.0129941934719682,0.0324317626655102,-0.0167887303978205,0.003090247977525
2005,,,,,,,,,0.0101699633523822,0.04354352876544,,,,0.0069910427555441,0.0465755648910999,0.0241293907165527,0.0040660286322236,0.0173285771161318,-0.020754374563694,-0.0127340313047171,0.0326262935996056,-0.0164879504591227,0.0033394622150808
2010,,,,,,,,,0.010307464748621,0.0436372756958008,,,,0.0069871330633759,0.0466630645096302,0.0242965780198574,0.0043371296487748,0.0175129603594542,-0.0204660892486572,-0.0124848075211048,0.0328216068446636,-0.01619185321033,0.0036058712285012
2015,,,,,,,,,0.0104301162064075,0.043722428381443,,,,0.0069746398366987,0.0467294789850712,0.0244543924927711,0.0045879078097641,0.0176879595965147,-0.0201903153210878,-0.0122465323656797,0.0330028608441353,-0.0159231089055538,0.0038488386198878
2020,,,,,,,,,0.0105488682165742,0.0438083745539188,,,,0.0069613549858331,0.0467997826635838,0.0246098600327969,0.0048457239754498,0.0178535841405392,-0.0199309345334768,-0.0120246503502131,0.0331809893250465,-0.0156535711139441,0.0040863417088985
2025,,,,,,,,,0.0106590269133449,0.0438857153058052,,,,0.0069465064443647,0.0468622855842113,0.0247543901205063,0.0050980662927031,0.0180254559963942,-0.0196770280599594,-0.011807469651103,0.033349733799696,-0.0154035752639174,0.0042988490313291
2030,,,,,,,,,0.0107676219195127,0.0439630597829819,,,,0.0069324490614235,0.0469247885048389,0.0248973555862904,0.0053363512270152,0.0181840509176254,-0.0194223392754793,-0.0115894982591271,0.0335153564810753,-0.0151520054787397,0.0045332238078117
2035,,,,,,,,,0.0108769983053207,0.0440372750163078,,,,0.0069191646762192,0.0469802543520927,0.0250372029840946,0.0055730724707245,0.0183434300124645,-0.0191754624247551,-0.0113754365593195,0.0336739532649517,-0.014912948012352,0.0047379112802445
2040,,,,,,,,,0.0109762093052268,0.0441036783158779,,,,0.0069035431370139,0.0470404140651226,0.0251700207591057,0.0057902527041733,0.0184910856187344,-0.0189340580254793,-0.0111582465469837,0.0338239558041096,-0.0146895116195083,0.004925413057208
2045,,,,,,,,,0.0110715292394161,0.0441630557179451,,,,0.006884794216603,0.0470904149115086,0.0252965819090605,0.0059652612544596,0.0186262410134077,-0.0187090579420328,-0.010964497923851,0.0339559838175774,-0.0144770042970777,0.0050715063698589
2050,,,,,,,,,0.0111652752384543,0.0442193113267422,,,,0.0068644806742668,0.0471388511359692,0.0254161152988672,0.0061340043321251,0.0187403000891209,-0.0185082722455263,-0.0107808969914913,0.03408332914114,-0.0142809106037021,0.0052269743755459
2055,,,,,,,,,0.0112504288554192,0.0442755594849586,,,,0.0068426034413278,0.0471794791519642,0.0255247019231319,0.0063254162669181,0.0188543703407049,-0.0183028019964695,-0.0106035517528653,0.034213799983263,-0.0140785686671734,0.005398063454777
2060,,,,,,,,,0.0113316820934415,0.0443263426423073,,,,0.0068183895200491,0.0472193248569965,0.0256278309971094,0.0065207290463149,0.0189754664897919,-0.0180981159210205,-0.010432462207973,0.0343419276177883,-0.0138777829706669,0.0055722901597619
2065,,,,,,,,,0.0114105893298984,0.044379461556673,,,,0.0067933844402432,0.0472615025937557,0.0257301796227694,0.0067105768248438,0.0190879628062248,-0.0178996752947569,-0.0102605819702148,0.0344645865261555,-0.013680906035006,0.0057504079304635
2070,,,,,,,,,0.0114871496334672,0.0444255620241165,,,,0.0067715072073042,0.0473036952316761,0.0258278362452984,0.0068957326002419,0.0191996861249208,-0.0177098363637924,-0.010093392804265,0.034585677087307,-0.0134816933423281,0.0059254169464111
2075,,,,,,,,,0.0115621564909816,0.0444755554199219,,,,0.0067480751313269,0.0473380647599697,0.0259247105568647,0.007076196372509,0.0193028058856726,-0.0175278000533581,-0.0099371429532766,0.0347059927880764,-0.0132855987176299,0.006093387492001
2080,,,,,,,,,0.011630124412477,0.04452009126544,,,,0.0067199515178799,0.0473716631531715,0.0260208025574684,0.0072496412321925,0.0194004625082016,-0.0173512361943722,-0.009782456792891,0.0348169319331646,-0.0131059074774384,0.0062472913414239
2085,,,,,,,,,0.0116949649527669,0.0445646196603775,,,,0.0067027565091848,0.0474091619253159,0.0261122118681669,0.0074293231591582,0.0194981191307306,-0.0171770192682743,-0.0096230786293745,0.0349286459386349,-0.0129199689254165,0.0064027593471109
2090,,,,,,,,,0.0117590324953198,0.0445997789502144,,,,0.0066785430535674,0.0474357306957245,0.0261934567242861,0.0075949477031827,0.0195856187492609,-0.0170106124132872,-0.0094738667830824,0.0350356772542,-0.0127324676141143,0.0065433881245553
2095,,,,,,,,,0.0118270013481379,0.0446349307894707,,,,0.0066543198190629,0.0474615097045898,0.0262801740318537,0.0077527617104351,0.0196707807481289,-0.0168496705591679,-0.0093301106244325,0.0351403690874577,-0.0125637147575617,0.006685571745038
2100,,,,,,,,,0.0118894958868623,0.0446693114936352,,,,0.0066277598962187,0.0474818237125874,0.0263629909604788,0.0078996373340487,0.0197465606033802,-0.0166957657784224,-0.0091902734711766,0.035240363329649,-0.0123941898345947,0.0068215080536902
2105,,,,,,,,,0.0119465254247189,0.0446958728134632,,,,0.0066019818186759,0.0475036986172199,0.026448143646121,0.0080472948029637,0.0198254678398371,-0.0165434256196022,-0.0090504260733723,0.0353434942662716,-0.0122277829796076,0.006951980292797
2110,,,,,,,,,0.0120012182742357,0.0447325892746449,,,,0.0065746307373046,0.047518540173769,0.0265192408114672,0.0081762028858065,0.0198926534503698,-0.0163981057703495,-0.008919171988964,0.0354356840252876,-0.0120723145082593,0.0070738503709435
2115,,,,,,,,,0.0120543381199241,0.0447622761130333,,,,0.0065480708144605,0.0475396327674389,0.0265926830470562,0.0083137033507227,0.0199590586125851,-0.0162574853748083,-0.0087949559092521,0.0355224013328552,-0.0119191836565733,0.0071847913786768
2120,,,,,,,,,0.0121090309694409,0.0447943098843098,,,,0.0065199467353522,0.0475638471543789,0.0266661159694195,0.0084480764344334,0.0200192164629698,-0.0161145105957985,-0.0086746402084827,0.0356114655733109,-0.0117559051141143,0.0072957323864102
2125,,,,,,,,,0.0121652791276574,0.0448239967226982,,,,0.0064996336586773,0.0475880689918995,0.0267356485128403,0.0085816765204072,0.0200754646211863,-0.0159770101308823,-0.0085512064397335,0.0356974005699158,-0.0115965269505978,0.0074082277715206
2130,,,,,,,,,0.0122176259756088,0.0448513403534889,,,,0.0064769741147756,0.0476091653108597,0.026802834123373,0.0087035465985536,0.0201317202299833,-0.0158426370471716,-0.0084301084280014,0.0357739627361298,-0.0114551251754165,0.0075191687792539
2135,,,,,,,,,0.0122637171298265,0.044877901673317,,,,0.0064496323466301,0.0476247854530811,0.0268692392855883,0.0088230799883604,0.0201871860772371,-0.0157121662050486,-0.0083066746592521,0.0358481779694557,-0.0113090230152011,0.0076285456307232
2140,,,,,,,,,0.0123051255941391,0.0448982119560242,,,,0.006419944576919,0.047632597386837,0.0269270502030849,0.0089246463030576,0.0202356241643429,-0.0155965415760875,-0.0081910416483879,0.0359153747558594,-0.0111785596236587,0.0077168270945549
2145,,,,,,,,,0.0123519990593195,0.0449216552078724,,,,0.0063918209634721,0.0476450994610786,0.026988772675395,0.0090316766873002,0.0202762503176928,-0.0154824825003743,-0.0080754179507494,0.0359817780554295,-0.0110519975423813,0.0078129190951585
2150,,,,,,,,,0.0123980902135372,0.0449388399720192,,,,0.0063629150390625,0.0476529113948345,0.0270450208336115,0.009140271693468,0.0203239060938358,-0.0153684131801128,-0.0079660415649414,0.0360505282878876,-0.01093481015414,0.0079066753387451
2155,,,,,,,,,0.0124418446794152,0.0449630618095398,,,,0.0063394736498594,0.047660730779171,0.0271051786839962,0.0092308903113007,0.0203598402440548,-0.0152606004849076,-0.0078660482540726,0.0361083410680294,-0.0108129307627678,0.0079887006431818
2160,,,,,,,,,0.0124879358336329,0.0449825935065746,,,,0.0063144778832793,0.0476708896458149,0.0271583069115877,0.0093183992430567,0.0203950013965368,-0.0151590434834361,-0.0077676102519035,0.0361583419144154,-0.0107027720659971,0.0080668255686759
2165,,,,,,,,,0.012531690299511,0.0450029075145721,,,,0.0062918183393776,0.0476841628551483,0.0272106546908617,0.0094019891694188,0.0204199980944395,-0.0150637244805694,-0.0076746367849409,0.0362044312059879,-0.0106027694419026,0.008140267804265
2170,,,,,,,,,0.012576999142766,0.0450216569006443,,,,0.0062660407274961,0.0476927570998669,0.0272622108459473,0.0094949621707201,0.0204473398625851,-0.0149715421721339,-0.0075840088538825,0.036247406154871,-0.0104996487498283,0.0082152653485536
2175,,,,,,,,,0.0126316929236054,0.045046653598547,,,,0.006248855497688,0.0477099493145943,0.0273231491446495,0.0095762060955166,0.0204723440110683,-0.0148856062442064,-0.0074988552369177,0.0362817756831646,-0.0104051204398274,0.0082715125754475
2180,,,,,,,,,0.0126855941489339,0.0450677461922169,,,,0.0062238499522209,0.0477146320044994,0.0273739323019981,0.0096519943326711,0.0204895306378603,-0.0148043530061841,-0.007416820153594,0.0363145917654037,-0.0103098005056381,0.0083340164273977
2185,,,,,,,,,0.012738723307848,0.0450919717550278,,,,0.006212911568582,0.0477318167686462,0.0274325273931026,0.0097402762621641,0.0205168724060059,-0.0147168533876538,-0.0073301028460264,0.03634974360466,-0.0102074621245265,0.0084004206582903
2190,,,,,,,,,0.0127957528457046,0.0451107211410999,,,,0.0061933803372085,0.0477474480867386,0.0274848733097315,0.0098090264946222,0.0205387491732836,-0.0146363824605942,-0.0072426032274961,0.036375530064106,-0.0101199625059962,0.0084582325071096
2195,,,,,,,,,0.0128410626202822,0.0451294705271721,,,,0.0061691664159297,0.0477521307766438,0.027527054771781,0.0098723024129867,0.0205457769334316,-0.0145590398460627,-0.0071636959910392,0.036397397518158,-0.010032462887466,0.0085090156644582
2200,,,,,,,,,0.0128902811557055,0.0451435260474682,,,,0.0061418246477842,0.0477529130876064,0.0275692455470562,0.0099402712658047,0.0205543711781502,-0.0144895073026419,-0.0070910453796386,0.036413811147213,-0.0099472999572753,0.0085613634437322
2205,,,,,,,,,0.0129387183114886,0.0451575927436352,,,,0.006116819102317,0.0477576069533825,0.0276137720793486,0.0100105851888657,0.0205590631812811,-0.0144215393811464,-0.0070160385221242,0.0364333428442478,-0.0098746484145522,0.0086207389831543
2210,,,,,,,,,0.0129926297813654,0.0451779067516327,,,,0.0061004161834716,0.0477654151618481,0.0276676844805479,0.0100848004221916,0.0205739010125399,-0.014351224526763,-0.0069386959075927,0.0364505276083946,-0.0097933961078524,0.0086738588288426
2215,,,,,,,,,0.0130480956286192,0.0451990030705929,,,,0.0060863494873046,0.0477818176150322,0.0277294050902128,0.0101613709703088,0.0205879677087069,-0.0142801282927394,-0.0068613528273999,0.0364599041640759,-0.0097207352519035,0.0087230773642659
2220,,,,,,,,,0.0130957504734397,0.0452146232128143,,,,0.0060597895644605,0.0477911941707134,0.0277778431773186,0.0102207465097308,0.0205918792635202,-0.0142168514430523,-0.0067879199050366,0.0364653766155243,-0.0096543310210108,0.008762139827013
2225,,,,,,,,,0.0131496619433165,0.0452286899089813,,,,0.0060433861799538,0.0477982312440872,0.027824716642499,0.0102715203538537,0.0205957796424627,-0.0141520015895367,-0.006715259514749,0.0364653766155243,-0.0095832347869873,0.0087965195998549
2230,,,,,,,,,0.0132059091702104,0.0452466569840908,,,,0.0060316654853522,0.0478036962449551,0.0278715882450342,0.010307464748621,0.020599689334631,-0.01409419067204,-0.0066465088166296,0.0364645943045616,-0.0095215225592255,0.0088129229843616
2235,,,,,,,,,0.0132520003244281,0.0452591590583324,,,,0.0060175987891852,0.0478060431778431,0.0279215909540653,0.0103496452793479,0.0205942150205374,-0.0140410708263516,-0.006581668742001,0.0364614687860012,-0.009466047398746,0.0088222976773977
2240,,,,,,,,,0.0132981007918715,0.0452708713710308,,,,0.0059941671788692,0.0478029139339924,0.0279598701745272,0.0103691769763827,0.020585622638464,-0.0139934159815311,-0.0065199467353522,0.0364497452974319,-0.009421519935131,0.0088113592937588
2245,,,,,,,,,0.0133434105664492,0.0452802442014217,,,,0.0059738541021943,0.0478005670011044,0.028000496327877,0.0103988647460937,0.0205668732523918,-0.013952006585896,-0.0064644813537597,0.0364333428442478,-0.0093801114708185,0.0088355829939246
2250,,,,,,,,,0.0133871650323272,0.0452841557562351,,,,0.0059527587145566,0.0477943234145641,0.0280340947210789,0.0104512115940452,0.0205528158694506,-0.013908252120018,-0.0064136981964111,0.0364200584590435,-0.009332456625998,0.008873863145709
2255,,,,,,,,,0.0134277818724513,0.0452888496220112,,,,0.0059308814816176,0.0477880761027336,0.028067683801055,0.0105012124404311,0.0205395314842463,-0.0138637255877256,-0.0063629150390625,0.036402091383934,-0.0092871468514204,0.008909797295928
2260,,,,,,,,,0.0134715363383293,0.0452950932085514,,,,0.0059129139408469,0.0477865114808083,0.0281051825731993,0.0105598066002131,0.0205317214131355,-0.0138199711218476,-0.0063043213449418,0.0363872423768044,-0.0092293359339237,0.0089519880712032
2265,,,,,,,,,0.0135137271136045,0.0452989935874939,,,,0.0058949468657374,0.0477857291698456,0.0281419083476067,0.0106168361380696,0.0205239094793797,-0.0137754436582327,-0.0062472913414239,0.0363763123750687,-0.0091707417741417,0.0089926142245531
2270,,,,,,,,,0.0135566899552941,0.0453083775937557,,,,0.0058816620148718,0.0477849468588829,0.0281840898096561,0.0106691839173436,0.0205153077840805,-0.0137363811954856,-0.0061894794926047,0.0363622456789017,-0.0091238589957356,0.0090285493060946
2275,,,,,,,,,0.0135980984196067,0.0453169718384743,,,,0.005864477250725,0.0477841645479202,0.028224715963006,0.0107223028317094,0.0205059330910444,-0.0136981010437012,-0.0061363503336906,0.0363513082265854,-0.0090762041509151,0.0090676117688417
2280,,,,,,,,,0.0136387245729566,0.0453224368393421,,,,0.0058480738662183,0.0477825999259949,0.0282575320452452,0.0107793426141143,0.0204989053308964,-0.0136574739590287,-0.0060801026411354,0.0363356880843639,-0.0090301129966974,0.0091082379221916
2285,,,,,,,,,0.0136816883459687,0.0453310273587704,,,,0.0058386898599565,0.0477896295487881,0.0283059682697058,0.01083168014884,0.0204965583980083,-0.0136168478056788,-0.0060238549485802,0.0363224036991596,-0.0089754201471805,0.0091433906927704
2290,,,,,,,,,0.0137254428118467,0.0453372858464718,,,,0.0058269784785807,0.0477927587926388,0.0283544063568115,0.0108832456171513,0.0205020327121019,-0.013567628338933,-0.0059636970981955,0.0363138094544411,-0.0089262006804347,0.0091558927670121
2295,,,,,,,,,0.0137684149667621,0.0453474409878254,,,,0.0058082290925085,0.0477904118597507,0.0283926855772734,0.0108887096866965,0.020497340708971,-0.0135332578793168,-0.0059144780971109,0.0362903699278831,-0.0088949585333466,0.0091269873082637
2300,,,,,,,,,0.0138090318068862,0.0453513413667679,,,,0.0057972907088697,0.0477880761027336,0.0284270569682121,0.0108840269967914,0.0204840656369925,-0.0135129448026419,-0.0058738514780998,0.0362653732299805,-0.0088762091472744,0.0091004278510808
2305,,,,,,,,,0.0138520048931241,0.0453560352325439,,,,0.0057847881689667,0.0477857291698456,0.0284630004316568,0.0108887096866965,0.0204653162509203,-0.0134848114103079,-0.0058363531716167,0.0362395942211151,-0.0088543314486742,0.0090824598446488
2310,,,,,,,,,0.0138941956683993,0.0453630611300468,,,,0.0057785413227975,0.0477865114808083,0.0284997168928385,0.0108957476913929,0.0204496849328279,-0.0134590333327651,-0.005798072554171,0.0362145900726318,-0.0088402647525072,0.0090683931484818
2315,,,,,,,,,0.0139348218217492,0.0453661903738976,,,,0.005762128625065,0.0477810390293598,0.0285262763500214,0.0109129333868623,0.0204270258545876,-0.0134434122592211,-0.0057636927813291,0.0361888110637665,-0.0088199516758322,0.0090801138430833
2320,,,,,,,,,0.013974666595459,0.0453716553747654,,,,0.005752753932029,0.0477802567183971,0.0285606570541859,0.0109566785395145,0.0204082764685154,-0.0134230991825461,-0.0057222843170166,0.0361739620566368,-0.0087902639061212,0.0091199586167931
2325,,,,,,,,,0.0140121644362807,0.0453724376857281,,,,0.0057425973936915,0.0477818176150322,0.0285926908254623,0.0110144997015595,0.0203950013965368,-0.013390283100307,-0.0056754113174974,0.0361661538481712,-0.0087488647550344,0.0091590210795402
2330,,,,,,,,,0.0140543458983302,0.0453771278262138,,,,0.0057332227006554,0.0477818176150322,0.0286208149045706,0.011052779853344,0.0203871913254261,-0.0133582493290305,-0.0056293201632797,0.03615677729249,-0.0087137026712298,0.0091777704656124
2335,,,,,,,,,0.0140949720516801,0.0453786849975586,,,,0.0057222843170166,0.0477779172360897,0.0286528393626213,0.011084022000432,0.0203762520104647,-0.0133316898718476,-0.0055840015411377,0.0361505299806595,-0.0086863609030842,0.0091933915391564
2340,,,,,,,,,0.0141332531347871,0.0453810282051563,,,,0.00571681978181,0.047775574028492,0.0286848731338978,0.01112777646631,0.0203653145581484,-0.0133082484826446,-0.0055386922322213,0.0361411571502686,-0.0086590191349387,0.0092215156182646
2345,,,,,,,,,0.0141699789091945,0.0453825928270817,,,,0.005709009245038,0.0477724447846413,0.0287184715270996,0.0111769959330559,0.0203489009290934,-0.0132848164066672,-0.0055011939257383,0.0361333377659321,-0.0086277676746249,0.0092613603919744
