t_s,R75,R77,R78,R80,R81,R83,R92,R98,R100,R102,R105,R114,R117,R120,R121,R122,R124,R125,R126,R127,R128,R129
1140.0,-0.0169805530458689,-0.0407618544995785,-0.02583990059793,,0.0017460823291912,-0.0101211545988917,0.0331368446350098,0.0162852294743061,-0.001871109008789,,,-0.0319025032222271,0.0018320083618164,,0.0310196876525879,,,,,,,
1150.0,-0.0170040130615234,-0.0407774932682514,-0.0259336475282907,,0.0017851829761639,-0.0100585939362645,0.0331368446350098,0.0162617694586515,-0.001871109008789,,,-0.0318790450692177,0.0018632889259606,,0.0310040470212698,,,,,,,
1160.0,-0.017035199329257,-0.0408009551465511,-0.026035213842988,,0.0018320083618164,-0.010003948584199,0.033152487128973,0.0162304881960154,-0.0018789292080327,,,-0.0308712013065815,0.0019023895729333,,0.0309884082525969,,,,,,,
1170.0,-0.0170586593449116,-0.0408087745308876,-0.0261289607733488,,0.001871109008789,-0.0099492073059082,0.0331837646663189,0.0161993037909269,-0.0018867492908611,,,-0.0306290630251169,0.0019335746765136,,0.0309805870056152,,,,,,,
1180.0,-0.0170899387449026,-0.0408244132995605,-0.0262227058410645,,0.0019179343944415,-0.0098867416381835,0.033238410949707,0.0161680225282907,-0.0018867492908611,,,-0.0305665023624897,0.0019570351578295,,0.0309649463742971,,,,,,,
1190.0,-0.0171211250126362,-0.0408477783203125,-0.0263242721557617,,0.0019570351578295,-0.009832096286118,0.0332618728280067,0.0161055568605661,-0.0019023895729333,,,-0.0305977817624807,0.0019883157219737,,0.0309493076056242,,,,,,,
1200.0,-0.0171524044126272,-0.0408790595829487,-0.0264180190861225,,0.0019804954063147,-0.0097773550078272,0.0332853309810162,0.01607427559793,-0.0018945693736895,,,-0.0306524280458689,0.0020195008255541,,0.0309337619692087,,,,,,,
1210.0,-0.0171836856752634,-0.0408946983516216,-0.0265118610113859,,0.0020195008255541,-0.0097227096557617,0.0332930572330952,0.0160508155822754,-0.0019023895729333,,,-0.0307149887084961,0.0020507813896983,,0.0309181213378906,,,,,,,
1220.0,-0.0172070506960154,-0.0409181602299213,-0.0266133304685354,,0.0020507813896983,-0.00967578869313,0.0333243384957314,0.016019631177187,-0.0019023895729333,,,-0.0308009143918753,0.0020742416381835,,0.0309103019535542,,,,,,,
1230.0,-0.0172383319586515,-0.0409337058663368,-0.0266993530094624,,0.002089882036671,-0.0096289636567235,0.0333556197583675,0.0159805305302143,-0.0019101143116131,,,-0.0308399200439453,0.0021055222023278,,0.0309024807065725,,,,,,,
1240.0,-0.0172696113586426,-0.0409571640193462,-0.0267852786928415,,0.0021288872230798,-0.0095742223784327,0.0334102623164654,0.0159492492675781,-0.0019257545936852,,,-0.0308868419378996,0.0021367073059082,,0.0308868419378996,,,,,,,
1250.0,-0.0172930713742971,-0.0409728065133095,-0.0268712043762207,,0.0021523477043956,-0.0095273973420262,0.0334571860730648,0.0159102436155081,-0.0019257545936852,,,-0.0309493076056242,0.002160167787224,,0.0308712013065815,,,,,,,
1260.0,-0.0173164363950491,-0.0410040877759457,-0.0269571300595999,,0.0021758079528808,-0.0094804763793945,0.0334806442260742,0.015878964215517,-0.0019335746765136,,,-0.0308087356388569,0.0021836280357092,,0.0308633800595999,,,,,,,
1270.0,-0.0173477176576853,-0.0410119071602821,-0.0270508769899607,,0.0022226334549486,-0.009433651342988,0.0335509292781353,0.0158398635685444,-0.0019492149585858,,,-0.0308633800595999,0.0022148133721202,,0.0308477412909269,,,,,,,
1280.0,-0.0173711776733398,-0.0410352721810341,-0.0271368026733398,,0.0022539140190929,-0.0093945506960153,0.0336290374398232,0.0158008579164743,-0.0019648552406579,,,-0.0309259425848722,0.002230453537777,,0.030824376270175,,,,,,,
1290.0,-0.0173946376889944,-0.041050910949707,-0.0272149089723825,,0.0022773742675781,-0.0093477247282862,0.0337149612605572,0.0157539378851652,-0.0019804954063147,,,-0.0309336669743061,0.0022617341019213,,0.0308087356388569,,,,,,,
1300.0,-0.017425823956728,-0.0410665534436703,-0.0273008346557617,,0.0023085593711584,-0.009292984381318,0.0338008888065815,0.0157227516174316,-0.0019961358048021,,,-0.0309805870056152,0.0022851943504065,,0.0307930950075388,,,,,,,
1310.0,-0.0174492839723825,-0.0410743728280067,-0.027379035949707,,0.0023398399353027,-0.009246158413589,0.033878993242979,0.0156680103391409,-0.0020116807427257,,,-0.0310430526733398,0.0023085593711584,,0.0307774543762207,,,,,,,
1320.0,-0.0174727439880371,-0.0410978309810162,-0.0274649616330862,,0.0023711204994469,-0.0092070577666163,0.0339415557682514,0.0156445503234863,-0.0020195008255541,,,-0.0310899745672941,0.0023241997696459,,0.0307618137449026,,,,,,,
1330.0,-0.0174961090087891,-0.0411134734749794,-0.0275508891791105,,0.0024024010635912,-0.0091679571196436,0.0340274833142757,0.0155977252870798,-0.0020273209083825,,,-0.0311367996037006,0.0023554803337901,,0.0307461749762297,,,,,,,
1340.0,-0.0175195690244436,-0.0411290191113949,-0.0276368148624897,,0.00244140625,-0.0091289523988962,0.0340899489820004,0.0155508043244481,-0.0020429610740393,,,-0.0311759002506733,0.0023789405822753,,0.0307306293398142,,,,,,,
1350.0,-0.0175430309027433,-0.0411368384957314,-0.0277149211615324,,0.0024648667313158,-0.0090820314362645,0.0341525077819824,0.0155039792880416,-0.0020507813896983,,,-0.0312383659183979,0.0023945809807628,,0.0307149887084961,,,,,,,
1360.0,-0.0175664909183979,-0.0411524772644043,-0.02779302559793,,0.0024961472954601,-0.0090430257841944,0.0342071540653706,0.0154648786410689,-0.0020586014725267,,,-0.0313712134957314,0.0024101256858557,,0.0306915286928415,,,,,,,
1370.0,-0.017582131549716,-0.0411681197583675,-0.0278712268918753,,0.0025273323990404,-0.0090039251372218,0.0342696197330952,0.0154258729889989,-0.0020742416381835,,,-0.0314493179321289,0.00244140625,,0.0306758880615234,,,,,,,
1380.0,-0.0176054965704679,-0.041175939142704,-0.027949333190918,,0.0025664330460131,-0.0089649204164743,0.0343243591487408,0.0153789520263672,-0.002089882036671,,,-0.0315352454781532,0.0024570466484874,,0.0306602474302053,,,,,,,
1390.0,-0.0176211353391409,-0.041191577911377,-0.0280274394899607,,0.0025898932944983,-0.0089179994538426,0.034355640411377,0.0153399473056197,-0.0020977021194994,,,-0.0315587036311626,0.0024805068969726,,0.0306446086615324,,,,,,,
1400.0,-0.0176445972174406,-0.0412072204053402,-0.0280977245420218,,0.0026367187965661,-0.0088788988068699,0.0343868248164654,0.0153008466586471,-0.002089882036671,,,-0.0316602699458599,0.0025038719177246,,0.0306290630251169,,,,,,,
1410.0,-0.0176602359861135,-0.0412150397896767,-0.0281681064516306,,0.0026601792778819,-0.0088398931547999,0.0344102866947651,0.0152539256960154,-0.0021054267417639,,,-0.031714916229248,0.0025273323990404,,0.0306134223937988,,,,,,,
1420.0,-0.0176836978644133,-0.0412227623164654,-0.0282383915036917,,0.0026914596091955,-0.0088007925078272,0.0344415679574013,0.0152070997282863,-0.002113247057423,,,-0.0317305587232113,0.0025429725646972,,0.0305977817624807,,,,,,,
1430.0,-0.0176992416381836,-0.0412384048104286,-0.0283164978027344,,0.0027226449456065,-0.0087617877870798,0.0344805717468262,0.0151679990813136,-0.0021210671402514,,,-0.0317931175231934,0.0025664330460131,,0.0305821429938078,,,,,,,
1440.0,-0.0177227016538382,-0.0412462241947651,-0.028378963470459,,0.0027539252769202,-0.0087226871401071,0.0345196723937988,0.0151368146762252,-0.0021288872230798,,,-0.0318868644535542,0.0025898932944983,,0.0305665023624897,,,,,,,
1450.0,-0.0177305229008198,-0.041261862963438,-0.0284493453800678,,0.002777385758236,-0.0086835864931345,0.0345587730407715,0.0150898937135935,-0.0021367073059082,,,-0.0319649688899517,0.0026054382324218,,0.0305508617311716,,,,,,,
1460.0,-0.0177461635321379,-0.0412775054574013,-0.0285196304321289,,0.0028085708618164,-0.0086524011567235,0.0345899574458599,0.0150430677458644,-0.0021523477043956,,,-0.0320196151733398,0.0026288987137377,,0.0305430423468351,,,,,,,
1470.0,-0.0177618023008108,-0.0412853248417377,-0.0285820960998535,,0.0028398514259606,-0.0086133005097508,0.0346212387084961,0.0150117874145508,-0.002160167787224,,,-0.0320430770516396,0.0026445388793945,,0.0305274967104197,,,,,,,
1480.0,-0.0177774429321289,-0.0412931442260742,-0.0286446567624807,,0.0028554915916174,-0.0085742948576808,0.0346447005867958,0.0149726867675781,-0.0021679878700524,,,-0.0320899970829487,0.0026679993607103,,0.0305118560791016,,,,,,,
1490.0,-0.0177929885685444,-0.0413009636104107,-0.028714943677187,,0.0028789520729333,-0.0085430145263671,0.0346758849918842,0.0149258617311716,-0.0021836280357092,,,-0.0321993827819824,0.0026836395263671,,0.0305040366947651,,,,,,,
1500.0,-0.0178086291998625,-0.0413087867200375,-0.0287774093449116,,0.0029101371765136,-0.0085039138793945,0.0346915237605572,0.014894581399858,-0.0022069930564612,,,-0.0321837440133095,0.0026992799248546,,0.030488396063447,,,,,,,
1510.0,-0.0178242679685354,-0.0413243286311626,-0.0288399700075388,,0.0029335976578295,-0.0084804538637399,0.0347071662545204,0.014855575747788,-0.0021992684341967,,,-0.0322931297123432,0.0027148246299475,,0.0304805766791105,,,,,,,
1520.0,-0.0178399085998535,-0.0413321517407894,-0.0289024356752634,,0.0029570579063147,-0.0084492685273289,0.0347228050231934,0.0148008344694972,-0.0022069930564612,,,-0.0321993827819824,0.0027304650284349,,0.0304727554321289,,,,,,,
1530.0,-0.0178555492311716,-0.0413321517407894,-0.0289649963378906,,0.0029805183876305,-0.0084179881960153,0.0347306244075298,0.0147617338225245,-0.0022148133721202,,,-0.0323399566113949,0.0027461051940918,,0.0304571148008108,,,,,,,
1540.0,-0.0178711898624897,-0.0413321517407894,-0.0290274620056152,,0.0030038834083825,-0.0083867078647017,0.0347462669014931,0.0147227291017771,-0.0022226334549486,,,-0.032386876642704,0.0027539252769202,,0.0304415710270405,,,,,,,
1550.0,-0.0178790092468262,-0.0413399711251259,-0.0290899276733398,,0.0030273438896983,-0.0083555225282907,0.0347618125379086,0.0146836284548044,-0.0022382736206054,,,-0.0325430892407894,0.0027695656754076,,0.0304337497800589,,,,,,,
1560.0,-0.0178945548832417,-0.0413399711251259,-0.0291446689516306,,0.0030429840553551,-0.0083320615813136,0.034769631922245,0.0146368024870753,-0.0022460937034338,,,-0.0326290130615234,0.0027852058410644,,0.0304181110113859,,,,,,,
1570.0,-0.0179023742675781,-0.0413477905094624,-0.0291993152350187,,0.003066444536671,-0.008308601565659,0.034769631922245,0.0145977018401027,-0.0022617341019213,,,-0.0327227599918842,0.002800750778988,,0.0304102897644043,,,,,,,
1580.0,-0.0179180148988962,-0.0413477905094624,-0.0292617809027433,,0.0030899047851562,-0.008277416229248,0.0347774513065815,0.0145586971193552,-0.0022773742675781,,,-0.0327696800231934,0.0028163909446448,,0.0303946491330862,,,,,,,
1590.0,-0.0179258342832327,-0.0413556098937988,-0.0293165203183889,,0.0031132698059082,-0.0082461358979344,0.034769631922245,0.0145195964723825,-0.0022851943504065,,,-0.0328008644282818,0.0028242112603038,,0.0303868297487497,,,,,,,
1600.0,-0.0179414749145508,-0.0413556098937988,-0.0293789859861135,,0.003136730287224,-0.0082148555666208,0.034769631922245,0.0144804958254099,-0.00230073928833,,,-0.0328634269535542,0.0028398514259606,,0.0303790103644133,,,,,,,
1610.0,-0.0179492961615324,-0.0413634292781353,-0.0294337272644043,,0.0031523704528808,-0.0081913946196436,0.0347540862858295,0.0144493104889989,-0.0023163796868175,,,-0.0328790657222271,0.0028398514259606,,0.0303711891174316,,,,,,,
1620.0,-0.0179649349302053,-0.0413712523877621,-0.0294883735477924,,0.0031758309341967,-0.0081680295988917,0.0347462669014931,0.0143945692107081,-0.0023163796868175,,,-0.0330743789672852,0.0028554915916174,,0.0303555484861135,,,,,,,
1630.0,-0.0179805755615234,-0.0413712523877621,-0.0295431148260832,,0.0031991959549486,-0.0081445695832371,0.0347306244075298,0.0143711091950536,-0.0023320198524743,,,-0.0331603065133095,0.0028711319901049,,0.0303477291017771,,,,,,,
1640.0,-0.0179961211979389,-0.0413712523877621,-0.0295977592468262,,0.0032148361206054,-0.0081054689362645,0.0347384475171566,0.0143399238586426,-0.0023398399353027,,,-0.0332071296870708,0.0028789520729333,,0.0303400047123432,,,,,,,
1650.0,-0.018011761829257,-0.0413790717720985,-0.0296525005251169,,0.0032226562034338,-0.0080821039155125,0.0347306244075298,0.014308643527329,-0.0023554803337901,,,-0.0332305915653706,0.0028945922385901,,0.0303321834653616,,,,,,,
1660.0,-0.0180195812135935,-0.0413790717720985,-0.0297071468085051,,0.0032461166847497,-0.008058643899858,0.0347228050231934,0.0142695428803563,-0.0023633004166185,,,-0.0332696922123432,0.0029023170936852,,0.0303165446966887,,,,,,,
1670.0,-0.01802740059793,-0.0413790717720985,-0.0297539718449116,,0.0032617568504065,-0.0080351829528808,0.0346993468701839,0.0142383575439453,-0.0023711204994469,,,-0.0331993103027344,0.002917957259342,,0.030308723449707,,,,,,,
1680.0,-0.018043041229248,-0.0413790717720985,-0.0298165325075388,,0.0032852173317223,-0.0080117229372263,0.0346915237605572,0.0141992568969727,-0.0024023056030273,,,-0.033027458935976,0.0029335976578295,,0.0302930828183889,,,,,,,
1690.0,-0.0180508624762297,-0.041386891156435,-0.0298633575439453,,0.0032929421868175,-0.0079882619902491,0.0346680656075478,0.0141602521762252,-0.0023945809807628,,,-0.0330509208142757,0.0029335976578295,,0.0302852634340525,,,,,,,
1700.0,-0.0180665012449026,-0.0413790717720985,-0.0299102794378996,,0.0033164024353027,-0.0079648969694972,0.0346447005867958,0.0141211515292525,-0.0024101256858557,,,-0.0331212058663368,0.0029492378234863,,0.0302696228027344,,,,,,,
1710.0,-0.0180821418762207,-0.0413790717720985,-0.0299649238586426,,0.0033320428337901,-0.0079414369538426,0.0346290580928326,0.0140898702666163,-0.0024101256858557,,,-0.033168125897646,0.0029570579063147,,0.0302618034183979,,,,,,,
1720.0,-0.0180976875126362,-0.0413790717720985,-0.0300118457525969,,0.0033555030822753,-0.0079257963225245,0.0346055999398232,0.0140508655458689,-0.0024257660843431,,,-0.0332305915653706,0.0029726983048021,,0.0302462577819824,,,,,,,
1730.0,-0.0181133281439543,-0.0413790717720985,-0.0300586707890034,,0.0033711434807628,-0.0079023363068699,0.0345899574458599,0.0140117648988962,-0.0024335861671716,,,-0.0323008559644222,0.0029726983048021,,0.030238438397646,,,,,,,
1740.0,-0.0181211475282907,-0.0413790717720985,-0.0301055908203125,,0.0033945085015147,-0.007878971286118,0.034574318677187,0.0139727592468262,-0.0024570466484874,,,-0.032261848449707,0.0029883384704589,,0.0302227977663279,,,,,,,
1750.0,-0.0181367881596088,-0.0413712523877621,-0.030152415856719,,0.0034023285843431,-0.0078555112704634,0.034550953656435,0.0139414789155126,-0.0024570466484874,,,-0.0323086753487587,0.0029960633255541,,0.0302071571350098,,,,,,,
1760.0,-0.0181524287909269,-0.0413790717720985,-0.0301993377506733,,0.0034257888328284,-0.0078398706391453,0.0345353148877621,0.0139023782685399,-0.0024726868141442,,,-0.0323712341487408,0.0029883384704589,,0.0301915165036917,,,,,,,
1770.0,-0.0181602481752634,-0.0413712523877621,-0.0302461627870798,,0.0034336091484874,-0.0078242300078272,0.0345196723937988,0.0138711929321289,-0.0024726868141442,,,-0.0324806235730648,0.0030899047851562,,0.0301758777350187,,,,,,,
1780.0,-0.0181758888065815,-0.0413712523877621,-0.0302930828183889,,0.0034570693969726,-0.0078085898421704,0.0344962142407894,0.0138320922851563,-0.0024805068969726,,,-0.0325587280094624,0.0030820847023278,,0.0301602371037006,,,,,,,
1790.0,-0.0181914325803518,-0.0413712523877621,-0.0303399097174406,,0.003464889479801,-0.0077852248214185,0.0344805717468262,0.0137929916381836,-0.002488326979801,,,-0.0326446555554867,0.0030508041381835,,0.0301446914672852,,,,,,,
1800.0,-0.0182070732116699,-0.0413634292781353,-0.0303790103644133,,0.003496074816212,-0.0077695846557617,0.0344572067260742,0.0137618063017726,-0.0025038719177246,,,-0.0327462218701839,0.0030273438896983,,0.0301290508359671,,,,,,,
1810.0,-0.0182148944586515,-0.0413556098937988,-0.0304259303957224,,0.0035117149818688,-0.0077539444901049,0.0344337485730648,0.0137227056547999,-0.002511692000553,,,-0.0328556075692177,0.0030117034912109,,0.0301134120672941,,,,,,,
1820.0,-0.0336836837232113,-0.057769775390625,-0.0481056235730648,,-0.0119727132841945,-0.0405508987605572,-0.0011601448059082,-0.0059335711412131,-0.0074727060273289,,,-0.0469728484749794,-0.0057305335067212,,0.0188945773988962,,,,,,,
1830.0,-0.033152487128973,-0.057347871363163,-0.0475744269788265,-0.0226367954164743,-0.0115508083254099,-0.0402618423104286,-0.0007148743025027,-0.0054961205460131,-0.0074101448990404,-0.0027461051940918,-0.0183712001889944,-0.0474493987858295,-0.0055507658980786,0.01025390625,0.0189414974302053,0.0261290557682514,0.0037929534446448,0.0218165405094624,,,0.101402759552002,0.0675901398062706
1840.0,-0.0326290130615234,-0.0568400397896767,-0.0470744147896767,-0.0220352169126272,-0.0111211780458689,-0.039879035204649,-0.00034761428833,-0.0050430297851562,-0.0073398589156568,-0.0026288987137377,-0.0183399207890034,-0.0477149970829487,-0.0054726600646972,0.0108867650851607,0.0191133506596088,0.0259259231388569,0.0032461166847497,0.0213243495672941,,,0.101699642837048,0.0680588707327843
1850.0,-0.0320978164672852,-0.0563088431954384,-0.0465978644788265,-0.0214336402714252,-0.0106289861723781,-0.0395196937024593,7.41958647267893e-05,-0.0046054841950535,-0.0072539332322776,-0.0027617455925792,-0.0180352218449116,-0.0477228164672852,-0.0054023745469749,0.0115118026733398,0.019355583935976,0.0258008968085051,0.0025820732116699,0.0207071304321289,,,0.101809024810791,0.0684573203325272
1860.0,-0.0315978042781353,-0.055816650390625,-0.0461524985730648,-0.0208711624145508,-0.0101914405822754,-0.0391758941113949,0.0004648208559956,-0.0041913986206054,-0.0071758269332349,-0.0029257775750011,-0.0175976753234863,-0.0475509651005268,-0.0053476332686841,0.0120586398988962,0.019589900970459,0.0256836898624897,0.002082061721012,0.0201680194586515,,,0.101887129247189,0.0685822516679764
1870.0,-0.0311212539672852,-0.0553400032222271,-0.0457462333142757,-0.0203476902097464,-0.0098008159548044,-0.0388634689152241,0.0008398056379519,-0.0037851333618164,-0.0071132662706077,-0.0029882432427257,-0.0171836856752634,-0.0473634712398052,-0.0053086280822753,0.0125508308410645,0.019769573584199,0.0255821235477924,0.0016992569435387,0.0196524616330862,,,0.101926140487194,0.068621352314949
1880.0,-0.0306837093085051,-0.0549181960523129,-0.0453712455928326,-0.0198554992675781,-0.009441471658647,-0.0385743156075478,0.0011836051708087,-0.00341796875,-0.0070977210998535,-0.0029805183876305,-0.0168477054685354,-0.0471290610730648,-0.0052851676009595,0.0129727367311716,0.019925881177187,0.0254727359861135,0.001285171485506,0.0191368106752634,,,0.101926140487194,0.0685041472315788
1890.0,-0.0302852634340525,-0.0545119307935238,-0.0450119040906429,-0.0193945895880461,-0.009105491451919,-0.0382930748164654,0.0015273094177246,-0.003058624221012,-0.0070820809341967,-0.0029414177406579,-0.0165508277714252,-0.0469181053340435,-0.0052773477509617,0.0133008006960154,0.0201055537909269,0.0253633502870798,0.0008008003351278,0.0186524391174316,,,0.101918317377567,0.0683088302612305
